global_index,zone,zone_index,x,y
225,0,225,124743.925687,125874.882070
226,0,226,124815.527587,125874.882070
227,0,227,124887.129487,125874.882070
228,0,228,124958.731387,125874.882070
229,0,229,125030.333286,125874.882070
230,0,230,125101.935186,125874.882070
231,0,231,124314.314288,125803.455970
232,0,232,124385.916188,125803.455970
233,0,233,124457.518087,125803.455970
234,0,234,124529.119987,125803.455970
235,0,235,124600.721887,125803.455970
236,0,236,124672.323787,125803.455970
237,0,237,124743.925687,125803.455970
238,0,238,124815.527587,125803.455970
239,0,239,124887.129487,125803.455970
240,0,240,124958.731387,125803.455970
241,0,241,125030.333286,125803.455970
242,0,242,124171.110488,125732.029869
243,0,243,124242.712388,125732.029869
244,0,244,124314.314288,125732.029869
245,0,245,124385.916188,125732.029869
246,0,246,124457.518087,125732.029869
247,0,247,124529.119987,125732.029869
248,0,248,124600.721887,125732.029869
249,0,249,124672.323787,125732.029869
250,0,250,124743.925687,125732.029869
251,0,251,124815.527587,125732.029869
252,0,252,124887.129487,125732.029869
253,0,253,124958.731387,125732.029869
254,0,254,124099.508588,125660.603769
255,0,255,124171.110488,125660.603769
256,0,256,124242.712388,125660.603769
257,0,257,124314.314288,125660.603769
258,0,258,124385.916188,125660.603769
259,0,259,124457.518087,125660.603769
260,0,260,124529.119987,125660.603769
261,0,261,124600.721887,125660.603769
262,0,262,124672.323787,125660.603769
263,0,263,124743.925687,125660.603769
264,0,264,124815.527587,125660.603769
265,0,265,124887.129487,125660.603769
266,0,266,124027.906688,125589.177668
267,0,267,124099.508588,125589.177668
268,0,268,124171.110488,125589.177668
269,0,269,124242.712388,125589.177668
270,0,270,124314.314288,125589.177668
271,0,271,124385.916188,125589.177668
272,0,272,124457.518087,125589.177668
273,0,273,124529.119987,125589.177668
274,0,274,124600.721887,125589.177668
275,0,275,124672.323787,125589.177668
276,0,276,124743.925687,125589.177668
277,0,277,124815.527587,125589.177668
278,0,278,123956.304788,125517.751568
279,0,279,124027.906688,125517.751568
280,0,280,124099.508588,125517.751568
281,0,281,124171.110488,125517.751568
282,0,282,124242.712388,125517.751568
283,0,283,124314.314288,125517.751568
284,0,284,124385.916188,125517.751568
285,0,285,124457.518087,125517.751568
286,0,286,124529.119987,125517.751568
287,0,287,124600.721887,125517.751568
288,0,288,124672.323787,125517.751568
289,0,289,124743.925687,125517.751568
290,0,290,123884.702888,125446.325467
291,0,291,123956.304788,125446.325467
292,0,292,124027.906688,125446.325467
293,0,293,124099.508588,125446.325467
294,0,294,124171.110488,125446.325467
295,0,295,124242.712388,125446.325467
296,0,296,124314.314288,125446.325467
297,0,297,124385.916188,125446.325467
298,0,298,124457.518087,125446.325467
299,0,299,124529.119987,125446.325467
300,0,300,124600.721887,125446.325467
301,0,301,124672.323787,125446.325467
302,0,302,124743.925687,125446.325467
303,0,303,123813.100989,125374.899366
304,0,304,123884.702888,125374.899366
305,0,305,123956.304788,125374.899366
306,0,306,124027.906688,125374.899366
307,0,307,124099.508588,125374.899366
308,0,308,124171.110488,125374.899366
309,0,309,124242.712388,125374.899366
310,0,310,124314.314288,125374.899366
311,0,311,124385.916188,125374.899366
312,0,312,124457.518087,125374.899366
313,0,313,124529.119987,125374.899366
314,0,314,124600.721887,125374.899366
315,0,315,124672.323787,125374.899366
316,0,316,123741.499089,125303.473266
317,0,317,123813.100989,125303.473266
318,0,318,123884.702888,125303.473266
319,0,319,123956.304788,125303.473266
320,0,320,124027.906688,125303.473266
321,0,321,124099.508588,125303.473266
322,0,322,124171.110488,125303.473266
323,0,323,124242.712388,125303.473266
324,0,324,124314.314288,125303.473266
325,0,325,124385.916188,125303.473266
326,0,326,124457.518087,125303.473266
327,0,327,124529.119987,125303.473266
328,0,328,124600.721887,125303.473266
329,0,329,123598.295289,125232.047165
330,0,330,123669.897189,125232.047165
331,0,331,123741.499089,125232.047165
332,0,332,123813.100989,125232.047165
333,0,333,123884.702888,125232.047165
334,0,334,123956.304788,125232.047165
335,0,335,124027.906688,125232.047165
336,0,336,124099.508588,125232.047165
337,0,337,124171.110488,125232.047165
338,0,338,124242.712388,125232.047165
339,0,339,124314.314288,125232.047165
340,0,340,124385.916188,125232.047165
341,0,341,124457.518087,125232.047165
342,0,342,124529.119987,125232.047165
343,0,343,123526.693389,125160.621065
344,0,344,123598.295289,125160.621065
345,0,345,123669.897189,125160.621065
346,0,346,123741.499089,125160.621065
347,0,347,123813.100989,125160.621065
348,0,348,123884.702888,125160.621065
349,0,349,123956.304788,125160.621065
350,0,350,124027.906688,125160.621065
351,0,351,124099.508588,125160.621065
352,0,352,124171.110488,125160.621065
353,0,353,124242.712388,125160.621065
354,0,354,124314.314288,125160.621065
355,0,355,124385.916188,125160.621065
356,0,356,124457.518087,125160.621065
357,0,357,123455.091489,125089.194964
358,0,358,123526.693389,125089.194964
359,0,359,123598.295289,125089.194964
360,0,360,123669.897189,125089.194964
361,0,361,123741.499089,125089.194964
362,0,362,123813.100989,125089.194964
363,0,363,123884.702888,125089.194964
364,0,364,123956.304788,125089.194964
365,0,365,124027.906688,125089.194964
366,0,366,124099.508588,125089.194964
367,0,367,124171.110488,125089.194964
368,0,368,124242.712388,125089.194964
369,0,369,124314.314288,125089.194964
370,0,370,124385.916188,125089.194964
371,0,371,123383.489589,125017.768863
372,0,372,123455.091489,125017.768863
373,0,373,123526.693389,125017.768863
374,0,374,123598.295289,125017.768863
375,0,375,123669.897189,125017.768863
376,0,376,123741.499089,125017.768863
377,0,377,123813.100989,125017.768863
378,0,378,123884.702888,125017.768863
379,0,379,123956.304788,125017.768863
380,0,380,124027.906688,125017.768863
381,0,381,124099.508588,125017.768863
382,0,382,124171.110488,125017.768863
383,0,383,124242.712388,125017.768863
384,0,384,124314.314288,125017.768863
385,0,385,123311.887689,124946.342763
386,0,386,123383.489589,124946.342763
387,0,387,123455.091489,124946.342763
388,0,388,123526.693389,124946.342763
389,0,389,123598.295289,124946.342763
390,0,390,123669.897189,124946.342763
391,0,391,123741.499089,124946.342763
392,0,392,123813.100989,124946.342763
393,0,393,123884.702888,124946.342763
394,0,394,123956.304788,124946.342763
395,0,395,124027.906688,124946.342763
396,0,396,124099.508588,124946.342763
397,0,397,124171.110488,124946.342763
398,0,398,124242.712388,124946.342763
399,0,399,124314.314288,124946.342763
400,0,400,123240.285790,124874.916662
401,0,401,123311.887689,124874.916662
402,0,402,123383.489589,124874.916662
403,0,403,123455.091489,124874.916662
404,0,404,123526.693389,124874.916662
405,0,405,123598.295289,124874.916662
406,0,406,123669.897189,124874.916662
407,0,407,123741.499089,124874.916662
408,0,408,123813.100989,124874.916662
409,0,409,123884.702888,124874.916662
410,0,410,123956.304788,124874.916662
411,0,411,124027.906688,124874.916662
412,0,412,124099.508588,124874.916662
413,0,413,124171.110488,124874.916662
414,0,414,124242.712388,124874.916662
415,0,415,123168.683890,124803.490562
416,0,416,123240.285790,124803.490562
417,0,417,123311.887689,124803.490562
418,0,418,123383.489589,124803.490562
419,0,419,123455.091489,124803.490562
420,0,420,123526.693389,124803.490562
421,0,421,123598.295289,124803.490562
422,0,422,123669.897189,124803.490562
423,0,423,123741.499089,124803.490562
424,0,424,123813.100989,124803.490562
425,0,425,123884.702888,124803.490562
426,0,426,123956.304788,124803.490562
427,0,427,124027.906688,124803.490562
428,0,428,124099.508588,124803.490562
429,0,429,124171.110488,124803.490562
430,0,430,123025.480090,124732.064461
431,0,431,123097.081990,124732.064461
432,0,432,123168.683890,124732.064461
433,0,433,123240.285790,124732.064461
434,0,434,123311.887689,124732.064461
435,0,435,123383.489589,124732.064461
436,0,436,123455.091489,124732.064461
437,0,437,123526.693389,124732.064461
438,0,438,123598.295289,124732.064461
439,0,439,123669.897189,124732.064461
440,0,440,123741.499089,124732.064461
441,0,441,123813.100989,124732.064461
442,0,442,123884.702888,124732.064461
443,0,443,123956.304788,124732.064461
444,0,444,124027.906688,124732.064461
445,0,445,124099.508588,124732.064461
446,0,446,122953.878190,124660.638361
447,0,447,123025.480090,124660.638361
448,0,448,123097.081990,124660.638361
449,0,449,123168.683890,124660.638361
450,0,450,123240.285790,124660.638361
451,0,451,123311.887689,124660.638361
452,0,452,123383.489589,124660.638361
453,0,453,123455.091489,124660.638361
454,0,454,123526.693389,124660.638361
455,0,455,123598.295289,124660.638361
456,0,456,123669.897189,124660.638361
457,0,457,123741.499089,124660.638361
458,0,458,123813.100989,124660.638361
459,0,459,123884.702888,124660.638361
460,0,460,123956.304788,124660.638361
461,0,461,124027.906688,124660.638361
462,0,462,122882.276290,124589.212260
463,0,463,122953.878190,124589.212260
464,0,464,123025.480090,124589.212260
465,0,465,123097.081990,124589.212260
466,0,466,123168.683890,124589.212260
467,0,467,123240.285790,124589.212260
468,0,468,123311.887689,124589.212260
469,0,469,123383.489589,124589.212260
470,0,470,123455.091489,124589.212260
471,0,471,123526.693389,124589.212260
472,0,472,123598.295289,124589.212260
473,0,473,123669.897189,124589.212260
474,0,474,123741.499089,124589.212260
475,0,475,123813.100989,124589.212260
476,0,476,123884.702888,124589.212260
477,0,477,123956.304788,124589.212260
478,0,478,122810.674390,124517.786159
479,0,479,122882.276290,124517.786159
480,0,480,122953.878190,124517.786159
481,0,481,123025.480090,124517.786159
482,0,482,123097.081990,124517.786159
483,0,483,123168.683890,124517.786159
484,0,484,123240.285790,124517.786159
485,0,485,123311.887689,124517.786159
486,0,486,123383.489589,124517.786159
487,0,487,123455.091489,124517.786159
488,0,488,123526.693389,124517.786159
489,0,489,123598.295289,124517.786159
490,0,490,123669.897189,124517.786159
491,0,491,123741.499089,124517.786159
492,0,492,123813.100989,124517.786159
493,0,493,123884.702888,124517.786159
494,0,494,122739.072490,124446.360059
495,0,495,122810.674390,124446.360059
496,0,496,122882.276290,124446.360059
497,0,497,122953.878190,124446.360059
498,0,498,123025.480090,124446.360059
499,0,499,123097.081990,124446.360059
500,0,500,123168.683890,124446.360059
501,0,501,123240.285790,124446.360059
502,0,502,123311.887689,124446.360059
503,0,503,123383.489589,124446.360059
504,0,504,123455.091489,124446.360059
505,0,505,123526.693389,124446.360059
506,0,506,123598.295289,124446.360059
507,0,507,123669.897189,124446.360059
508,0,508,123741.499089,124446.360059
509,0,509,123813.100989,124446.360059
510,0,510,122667.470591,124374.933958
511,0,511,122739.072490,124374.933958
512,0,512,122810.674390,124374.933958
513,0,513,122882.276290,124374.933958
514,0,514,122953.878190,124374.933958
515,0,515,123025.480090,124374.933958
516,0,516,123097.081990,124374.933958
517,0,517,123168.683890,124374.933958
518,0,518,123240.285790,124374.933958
519,0,519,123311.887689,124374.933958
520,0,520,123383.489589,124374.933958
521,0,521,123455.091489,124374.933958
522,0,522,123526.693389,124374.933958
523,0,523,123598.295289,124374.933958
524,0,524,123669.897189,124374.933958
525,0,525,123741.499089,124374.933958
526,0,526,123813.100989,124374.933958
527,0,527,122595.868691,124303.507858
528,0,528,122667.470591,124303.507858
529,0,529,122739.072490,124303.507858
530,0,530,122810.674390,124303.507858
531,0,531,122882.276290,124303.507858
532,0,532,122953.878190,124303.507858
533,0,533,123025.480090,124303.507858
534,0,534,123097.081990,124303.507858
535,0,535,123168.683890,124303.507858
536,0,536,123240.285790,124303.507858
537,0,537,123311.887689,124303.507858
538,0,538,123383.489589,124303.507858
539,0,539,123455.091489,124303.507858
540,0,540,123526.693389,124303.507858
541,0,541,123598.295289,124303.507858
542,0,542,123669.897189,124303.507858
543,0,543,123741.499089,124303.507858
544,0,544,122524.266791,124232.081757
545,0,545,122595.868691,124232.081757
546,0,546,122667.470591,124232.081757
547,0,547,122739.072490,124232.081757
548,0,548,122810.674390,124232.081757
549,0,549,122882.276290,124232.081757
550,0,550,122953.878190,124232.081757
551,0,551,123025.480090,124232.081757
552,0,552,123097.081990,124232.081757
553,0,553,123168.683890,124232.081757
554,0,554,123240.285790,124232.081757
555,0,555,123311.887689,124232.081757
556,0,556,123383.489589,124232.081757
557,0,557,123455.091489,124232.081757
558,0,558,123526.693389,124232.081757
559,0,559,123598.295289,124232.081757
560,0,560,123669.897189,124232.081757
561,0,561,122381.062991,124160.655656
562,0,562,122452.664891,124160.655656
563,0,563,122524.266791,124160.655656
564,0,564,122595.868691,124160.655656
565,0,565,122667.470591,124160.655656
566,0,566,122739.072490,124160.655656
567,0,567,122810.674390,124160.655656
568,0,568,122882.276290,124160.655656
569,0,569,122953.878190,124160.655656
570,0,570,123025.480090,124160.655656
571,0,571,123097.081990,124160.655656
572,0,572,123168.683890,124160.655656
573,0,573,123240.285790,124160.655656
574,0,574,123311.887689,124160.655656
575,0,575,123383.489589,124160.655656
576,0,576,123455.091489,124160.655656
577,0,577,123526.693389,124160.655656
578,0,578,123598.295289,124160.655656
579,0,579,122309.461091,124089.229556
580,0,580,122381.062991,124089.229556
581,0,581,122452.664891,124089.229556
582,0,582,122524.266791,124089.229556
583,0,583,122595.868691,124089.229556
584,0,584,122667.470591,124089.229556
585,0,585,122739.072490,124089.229556
586,0,586,122810.674390,124089.229556
587,0,587,122882.276290,124089.229556
588,0,588,122953.878190,124089.229556
589,0,589,123025.480090,124089.229556
590,0,590,123097.081990,124089.229556
591,0,591,123168.683890,124089.229556
592,0,592,123240.285790,124089.229556
593,0,593,123311.887689,124089.229556
594,0,594,123383.489589,124089.229556
595,0,595,123455.091489,124089.229556
596,0,596,123526.693389,124089.229556
597,0,597,122237.859191,124017.803455
598,0,598,122309.461091,124017.803455
599,0,599,122381.062991,124017.803455
600,0,600,122452.664891,124017.803455
601,0,601,122524.266791,124017.803455
602,0,602,122595.868691,124017.803455
603,0,603,122667.470591,124017.803455
604,0,604,122739.072490,124017.803455
605,0,605,122810.674390,124017.803455
606,0,606,122882.276290,124017.803455
607,0,607,122953.878190,124017.803455
608,0,608,123025.480090,124017.803455
609,0,609,123097.081990,124017.803455
610,0,610,123168.683890,124017.803455
611,0,611,123240.285790,124017.803455
612,0,612,123311.887689,124017.803455
613,0,613,123383.489589,124017.803455
614,0,614,123455.091489,124017.803455
615,0,615,122166.257291,123946.377355
616,0,616,122237.859191,123946.377355
617,0,617,122309.461091,123946.377355
618,0,618,122381.062991,123946.377355
619,0,619,122452.664891,123946.377355
620,0,620,122524.266791,123946.377355
621,0,621,122595.868691,123946.377355
622,0,622,122667.470591,123946.377355
623,0,623,122739.072490,123946.377355
624,0,624,122810.674390,123946.377355
625,0,625,122882.276290,123946.377355
626,0,626,122953.878190,123946.377355
627,0,627,123025.480090,123946.377355
628,0,628,123097.081990,123946.377355
629,0,629,123168.683890,123946.377355
630,0,630,123240.285790,123946.377355
631,0,631,123311.887689,123946.377355
632,0,632,123383.489589,123946.377355
633,0,633,122094.655392,123874.951254
634,0,634,122166.257291,123874.951254
635,0,635,122237.859191,123874.951254
636,0,636,122309.461091,123874.951254
637,0,637,122381.062991,123874.951254
638,0,638,122452.664891,123874.951254
639,0,639,122524.266791,123874.951254
640,0,640,122595.868691,123874.951254
641,0,641,122667.470591,123874.951254
642,0,642,122739.072490,123874.951254
643,0,643,122810.674390,123874.951254
644,0,644,122882.276290,123874.951254
645,0,645,122953.878190,123874.951254
646,0,646,123025.480090,123874.951254
647,0,647,123097.081990,123874.951254
648,0,648,123168.683890,123874.951254
649,0,649,123240.285790,123874.951254
650,0,650,123311.887689,123874.951254
651,0,651,123383.489589,123874.951254
652,0,652,122023.053492,123803.525154
653,0,653,122094.655392,123803.525154
654,0,654,122166.257291,123803.525154
655,0,655,122237.859191,123803.525154
656,0,656,122309.461091,123803.525154
657,0,657,122381.062991,123803.525154
658,0,658,122452.664891,123803.525154
659,0,659,122524.266791,123803.525154
660,0,660,122595.868691,123803.525154
661,0,661,122667.470591,123803.525154
662,0,662,122739.072490,123803.525154
663,0,663,122810.674390,123803.525154
664,0,664,122882.276290,123803.525154
665,0,665,122953.878190,123803.525154
666,0,666,123025.480090,123803.525154
667,0,667,123097.081990,123803.525154
668,0,668,123168.683890,123803.525154
669,0,669,123240.285790,123803.525154
670,0,670,123311.887689,123803.525154
671,0,671,121951.451592,123732.099053
672,0,672,122023.053492,123732.099053
673,0,673,122094.655392,123732.099053
674,0,674,122166.257291,123732.099053
675,0,675,122237.859191,123732.099053
676,0,676,122309.461091,123732.099053
677,0,677,122381.062991,123732.099053
678,0,678,122452.664891,123732.099053
679,0,679,122524.266791,123732.099053
680,0,680,122595.868691,123732.099053
681,0,681,122667.470591,123732.099053
682,0,682,122739.072490,123732.099053
683,0,683,122810.674390,123732.099053
684,0,684,122882.276290,123732.099053
685,0,685,122953.878190,123732.099053
686,0,686,123025.480090,123732.099053
687,0,687,123097.081990,123732.099053
688,0,688,123168.683890,123732.099053
689,0,689,123240.285790,123732.099053
690,0,690,121808.247792,123660.672952
691,0,691,121879.849692,123660.672952
692,0,692,121951.451592,123660.672952
693,0,693,122023.053492,123660.672952
694,0,694,122094.655392,123660.672952
695,0,695,122166.257291,123660.672952
696,0,696,122237.859191,123660.672952
697,0,697,122309.461091,123660.672952
698,0,698,122381.062991,123660.672952
699,0,699,122452.664891,123660.672952
700,0,700,122524.266791,123660.672952
701,0,701,122595.868691,123660.672952
702,0,702,122667.470591,123660.672952
703,0,703,122739.072490,123660.672952
704,0,704,122810.674390,123660.672952
705,0,705,122882.276290,123660.672952
706,0,706,122953.878190,123660.672952
707,0,707,123025.480090,123660.672952
708,0,708,123097.081990,123660.672952
709,0,709,123168.683890,123660.672952
710,0,710,121736.645892,123589.246852
711,0,711,121808.247792,123589.246852
712,0,712,121879.849692,123589.246852
713,0,713,121951.451592,123589.246852
714,0,714,122023.053492,123589.246852
715,0,715,122094.655392,123589.246852
716,0,716,122166.257291,123589.246852
717,0,717,122237.859191,123589.246852
718,0,718,122309.461091,123589.246852
719,0,719,122381.062991,123589.246852
720,0,720,122452.664891,123589.246852
721,0,721,122524.266791,123589.246852
722,0,722,122595.868691,123589.246852
723,0,723,122667.470591,123589.246852
724,0,724,122739.072490,123589.246852
725,0,725,122810.674390,123589.246852
726,0,726,122882.276290,123589.246852
727,0,727,122953.878190,123589.246852
728,0,728,123025.480090,123589.246852
729,0,729,123097.081990,123589.246852
730,0,730,121665.043992,123517.820751
731,0,731,121736.645892,123517.820751
732,0,732,121808.247792,123517.820751
733,0,733,121879.849692,123517.820751
734,0,734,121951.451592,123517.820751
735,0,735,122023.053492,123517.820751
736,0,736,122094.655392,123517.820751
737,0,737,122166.257291,123517.820751
738,0,738,122237.859191,123517.820751
739,0,739,122309.461091,123517.820751
740,0,740,122381.062991,123517.820751
741,0,741,122452.664891,123517.820751
742,0,742,122524.266791,123517.820751
743,0,743,122595.868691,123517.820751
744,0,744,122667.470591,123517.820751
745,0,745,122739.072490,123517.820751
746,0,746,122810.674390,123517.820751
747,0,747,122882.276290,123517.820751
748,0,748,122953.878190,123517.820751
749,0,749,123025.480090,123517.820751
750,0,750,121593.442093,123446.394651
751,0,751,121665.043992,123446.394651
752,0,752,121736.645892,123446.394651
753,0,753,121808.247792,123446.394651
754,0,754,121879.849692,123446.394651
755,0,755,121951.451592,123446.394651
756,0,756,122023.053492,123446.394651
757,0,757,122094.655392,123446.394651
758,0,758,122166.257291,123446.394651
759,0,759,122237.859191,123446.394651
760,0,760,122309.461091,123446.394651
761,0,761,122381.062991,123446.394651
762,0,762,122452.664891,123446.394651
763,0,763,122524.266791,123446.394651
764,0,764,122595.868691,123446.394651
765,0,765,122667.470591,123446.394651
766,0,766,122739.072490,123446.394651
767,0,767,122810.674390,123446.394651
768,0,768,122882.276290,123446.394651
769,0,769,122953.878190,123446.394651
770,0,770,121521.840193,123374.968550
771,0,771,121593.442093,123374.968550
772,0,772,121665.043992,123374.968550
773,0,773,121736.645892,123374.968550
774,0,774,121808.247792,123374.968550
775,0,775,121879.849692,123374.968550
