global_index,zone,zone_index,x,y
238,0,238,150178.595630,132017.857302
239,0,239,150199.750625,132017.857302
240,0,240,150220.905620,132017.857302
241,0,241,150242.060615,132017.857302
242,0,242,150263.215610,132017.857302
243,0,243,150284.370606,132017.857302
244,0,244,150305.525601,132017.857302
245,0,245,150326.680596,132017.857302
246,0,246,150347.835591,132017.857302
247,0,247,150368.990586,132017.857302
248,0,248,150390.145581,132017.857302
249,0,249,150411.300577,132017.857302
250,0,250,150432.455572,132017.857302
251,0,251,150453.610567,132017.857302
252,0,252,150474.765562,132017.857302
253,0,253,150495.920557,132017.857302
254,0,254,150517.075552,132017.857302
255,0,255,150538.230548,132017.857302
256,0,256,150559.385543,132017.857302
257,0,257,150580.540538,132017.857302
258,0,258,150601.695533,132017.857302
259,0,259,150622.850528,132017.857302
260,0,260,150644.005524,132017.857302
261,0,261,150665.160519,132017.857302
262,0,262,150686.315514,132017.857302
263,0,263,150707.470509,132017.857302
264,0,264,150728.625504,132017.857302
265,0,265,150749.780499,132017.857302
266,0,266,150770.935495,132017.857302
267,0,267,150792.090490,132017.857302
268,0,268,150813.245485,132017.857302
269,0,269,150834.400480,132017.857302
270,0,270,150855.555475,132017.857302
271,0,271,150876.710470,132017.857302
272,0,272,150897.865466,132017.857302
273,0,273,150919.020461,132017.857302
274,0,274,150940.175456,132017.857302
275,0,275,150961.330451,132017.857302
276,0,276,149374.705813,131996.681327
277,0,277,149395.860808,131996.681327
278,0,278,149417.015803,131996.681327
279,0,279,149438.170799,131996.681327
280,0,280,149459.325794,131996.681327
281,0,281,149480.480789,131996.681327
282,0,282,149501.635784,131996.681327
283,0,283,149522.790779,131996.681327
284,0,284,149543.945774,131996.681327
285,0,285,149565.100770,131996.681327
286,0,286,149586.255765,131996.681327
287,0,287,149607.410760,131996.681327
288,0,288,149628.565755,131996.681327
289,0,289,149649.720750,131996.681327
290,0,290,149670.875746,131996.681327
291,0,291,149692.030741,131996.681327
292,0,292,149713.185736,131996.681327
293,0,293,149734.340731,131996.681327
294,0,294,149755.495726,131996.681327
295,0,295,149776.650721,131996.681327
296,0,296,149797.805717,131996.681327
297,0,297,149818.960712,131996.681327
298,0,298,149840.115707,131996.681327
299,0,299,149861.270702,131996.681327
300,0,300,149882.425697,131996.681327
301,0,301,149903.580692,131996.681327
302,0,302,149924.735688,131996.681327
303,0,303,149945.890683,131996.681327
304,0,304,149967.045678,131996.681327
305,0,305,149988.200673,131996.681327
306,0,306,150009.355668,131996.681327
307,0,307,150030.510663,131996.681327
308,0,308,150051.665659,131996.681327
309,0,309,150072.820654,131996.681327
310,0,310,150093.975649,131996.681327
311,0,311,150115.130644,131996.681327
312,0,312,150136.285639,131996.681327
313,0,313,150157.440635,131996.681327
314,0,314,150178.595630,131996.681327
315,0,315,150199.750625,131996.681327
316,0,316,150220.905620,131996.681327
317,0,317,150242.060615,131996.681327
318,0,318,150263.215610,131996.681327
319,0,319,150284.370606,131996.681327
320,0,320,150305.525601,131996.681327
321,0,321,150326.680596,131996.681327
322,0,322,150347.835591,131996.681327
323,0,323,150368.990586,131996.681327
324,0,324,150390.145581,131996.681327
325,0,325,150411.300577,131996.681327
326,0,326,150432.455572,131996.681327
327,0,327,150453.610567,131996.681327
328,0,328,150474.765562,131996.681327
329,0,329,150495.920557,131996.681327
330,0,330,150517.075552,131996.681327
331,0,331,150538.230548,131996.681327
332,0,332,150559.385543,131996.681327
333,0,333,150580.540538,131996.681327
334,0,334,150601.695533,131996.681327
335,0,335,150622.850528,131996.681327
336,0,336,150644.005524,131996.681327
337,0,337,150665.160519,131996.681327
338,0,338,150686.315514,131996.681327
339,0,339,150707.470509,131996.681327
340,0,340,150728.625504,131996.681327
341,0,341,150749.780499,131996.681327
342,0,342,150770.935495,131996.681327
343,0,343,150792.090490,131996.681327
344,0,344,150813.245485,131996.681327
345,0,345,150834.400480,131996.681327
346,0,346,150855.555475,131996.681327
347,0,347,150876.710470,131996.681327
348,0,348,150897.865466,131996.681327
349,0,349,149142.000866,131975.505352
350,0,350,149163.155861,131975.505352
351,0,351,149184.310857,131975.505352
352,0,352,149205.465852,131975.505352
353,0,353,149226.620847,131975.505352
354,0,354,149247.775842,131975.505352
355,0,355,149268.930837,131975.505352
356,0,356,149290.085832,131975.505352
357,0,357,149311.240828,131975.505352
358,0,358,149332.395823,131975.505352
359,0,359,149353.550818,131975.505352
360,0,360,149374.705813,131975.505352
361,0,361,149395.860808,131975.505352
362,0,362,149417.015803,131975.505352
363,0,363,149438.170799,131975.505352
364,0,364,149459.325794,131975.505352
365,0,365,149480.480789,131975.505352
366,0,366,149501.635784,131975.505352
367,0,367,149522.790779,131975.505352
368,0,368,149543.945774,131975.505352
369,0,369,149565.100770,131975.505352
370,0,370,149586.255765,131975.505352
371,0,371,149607.410760,131975.505352
372,0,372,149628.565755,131975.505352
373,0,373,149649.720750,131975.505352
374,0,374,149670.875746,131975.505352
375,0,375,149692.030741,131975.505352
376,0,376,149713.185736,131975.505352
377,0,377,149734.340731,131975.505352
378,0,378,149755.495726,131975.505352
379,0,379,149776.650721,131975.505352
380,0,380,149797.805717,131975.505352
381,0,381,149818.960712,131975.505352
382,0,382,149840.115707,131975.505352
383,0,383,149861.270702,131975.505352
384,0,384,149882.425697,131975.505352
385,0,385,149903.580692,131975.505352
386,0,386,149924.735688,131975.505352
387,0,387,149945.890683,131975.505352
388,0,388,149967.045678,131975.505352
389,0,389,149988.200673,131975.505352
390,0,390,150009.355668,131975.505352
391,0,391,150030.510663,131975.505352
392,0,392,150051.665659,131975.505352
393,0,393,150072.820654,131975.505352
394,0,394,150093.975649,131975.505352
395,0,395,150115.130644,131975.505352
396,0,396,150136.285639,131975.505352
397,0,397,150157.440635,131975.505352
398,0,398,150178.595630,131975.505352
399,0,399,150199.750625,131975.505352
400,0,400,150220.905620,131975.505352
401,0,401,150242.060615,131975.505352
402,0,402,150263.215610,131975.505352
403,0,403,150284.370606,131975.505352
404,0,404,150305.525601,131975.505352
405,0,405,150326.680596,131975.505352
406,0,406,150347.835591,131975.505352
407,0,407,150368.990586,131975.505352
408,0,408,150390.145581,131975.505352
409,0,409,150411.300577,131975.505352
410,0,410,150432.455572,131975.505352
411,0,411,150453.610567,131975.505352
412,0,412,150474.765562,131975.505352
413,0,413,150495.920557,131975.505352
414,0,414,150517.075552,131975.505352
415,0,415,150538.230548,131975.505352
416,0,416,150559.385543,131975.505352
417,0,417,150580.540538,131975.505352
418,0,418,150601.695533,131975.505352
419,0,419,150622.850528,131975.505352
420,0,420,150644.005524,131975.505352
421,0,421,150665.160519,131975.505352
422,0,422,150686.315514,131975.505352
423,0,423,150707.470509,131975.505352
424,0,424,150728.625504,131975.505352
425,0,425,150749.780499,131975.505352
426,0,426,150770.935495,131975.505352
427,0,427,150792.090490,131975.505352
428,0,428,150813.245485,131975.505352
429,0,429,150834.400480,131975.505352
430,0,430,148909.295919,131954.329378
431,0,431,148930.450914,131954.329378
432,0,432,148951.605910,131954.329378
433,0,433,148972.760905,131954.329378
434,0,434,148993.915900,131954.329378
435,0,435,149015.070895,131954.329378
436,0,436,149036.225890,131954.329378
437,0,437,149057.380885,131954.329378
438,0,438,149078.535881,131954.329378
439,0,439,149099.690876,131954.329378
440,0,440,149120.845871,131954.329378
441,0,441,149142.000866,131954.329378
442,0,442,149163.155861,131954.329378
443,0,443,149184.310857,131954.329378
444,0,444,149205.465852,131954.329378
445,0,445,149226.620847,131954.329378
446,0,446,149247.775842,131954.329378
447,0,447,149268.930837,131954.329378
448,0,448,149290.085832,131954.329378
449,0,449,149311.240828,131954.329378
450,0,450,149332.395823,131954.329378
451,0,451,149353.550818,131954.329378
452,0,452,149374.705813,131954.329378
453,0,453,149395.860808,131954.329378
454,0,454,149417.015803,131954.329378
455,0,455,149438.170799,131954.329378
456,0,456,149459.325794,131954.329378
457,0,457,149480.480789,131954.329378
458,0,458,149501.635784,131954.329378
459,0,459,149522.790779,131954.329378
460,0,460,149543.945774,131954.329378
461,0,461,149565.100770,131954.329378
462,0,462,149586.255765,131954.329378
463,0,463,149607.410760,131954.329378
464,0,464,149628.565755,131954.329378
465,0,465,149649.720750,131954.329378
466,0,466,149670.875746,131954.329378
467,0,467,149692.030741,131954.329378
468,0,468,149713.185736,131954.329378
469,0,469,149734.340731,131954.329378
470,0,470,149755.495726,131954.329378
471,0,471,149776.650721,131954.329378
472,0,472,149797.805717,131954.329378
473,0,473,149818.960712,131954.329378
474,0,474,149840.115707,131954.329378
475,0,475,149861.270702,131954.329378
476,0,476,149882.425697,131954.329378
477,0,477,149903.580692,131954.329378
478,0,478,149924.735688,131954.329378
479,0,479,149945.890683,131954.329378
480,0,480,149967.045678,131954.329378
481,0,481,149988.200673,131954.329378
482,0,482,150009.355668,131954.329378
483,0,483,150030.510663,131954.329378
484,0,484,150051.665659,131954.329378
485,0,485,150072.820654,131954.329378
486,0,486,150093.975649,131954.329378
487,0,487,150115.130644,131954.329378
488,0,488,150136.285639,131954.329378
489,0,489,150157.440635,131954.329378
490,0,490,150178.595630,131954.329378
491,0,491,150199.750625,131954.329378
492,0,492,150220.905620,131954.329378
493,0,493,150242.060615,131954.329378
494,0,494,150263.215610,131954.329378
495,0,495,150284.370606,131954.329378
496,0,496,150305.525601,131954.329378
497,0,497,150326.680596,131954.329378
498,0,498,150347.835591,131954.329378
499,0,499,150368.990586,131954.329378
500,0,500,150390.145581,131954.329378
501,0,501,150411.300577,131954.329378
502,0,502,150432.455572,131954.329378
503,0,503,150453.610567,131954.329378
504,0,504,150474.765562,131954.329378
505,0,505,150495.920557,131954.329378
506,0,506,150517.075552,131954.329378
507,0,507,150538.230548,131954.329378
508,0,508,150559.385543,131954.329378
509,0,509,150580.540538,131954.329378
510,0,510,150601.695533,131954.329378
511,0,511,150622.850528,131954.329378
512,0,512,150644.005524,131954.329378
513,0,513,150665.160519,131954.329378
514,0,514,150686.315514,131954.329378
515,0,515,150707.470509,131954.329378
516,0,516,150728.625504,131954.329378
517,0,517,150749.780499,131954.329378
518,0,518,150770.935495,131954.329378
519,0,519,150792.090490,131954.329378
520,0,520,148676.590972,131933.153403
521,0,521,148697.745968,131933.153403
522,0,522,148718.900963,131933.153403
523,0,523,148740.055958,131933.153403
524,0,524,148761.210953,131933.153403
525,0,525,148782.365948,131933.153403
526,0,526,148803.520943,131933.153403
527,0,527,148824.675939,131933.153403
528,0,528,148845.830934,131933.153403
529,0,529,148866.985929,131933.153403
530,0,530,148888.140924,131933.153403
531,0,531,148909.295919,131933.153403
532,0,532,148930.450914,131933.153403
533,0,533,148951.605910,131933.153403
534,0,534,148972.760905,131933.153403
535,0,535,148993.915900,131933.153403
536,0,536,149015.070895,131933.153403
537,0,537,149036.225890,131933.153403
538,0,538,149057.380885,131933.153403
539,0,539,149078.535881,131933.153403
540,0,540,149099.690876,131933.153403
541,0,541,149120.845871,131933.153403
542,0,542,149142.000866,131933.153403
543,0,543,149163.155861,131933.153403
544,0,544,149184.310857,131933.153403
545,0,545,149205.465852,131933.153403
546,0,546,149226.620847,131933.153403
547,0,547,149247.775842,131933.153403
548,0,548,149268.930837,131933.153403
549,0,549,149290.085832,131933.153403
550,0,550,149311.240828,131933.153403
551,0,551,149332.395823,131933.153403
552,0,552,149353.550818,131933.153403
553,0,553,149374.705813,131933.153403
554,0,554,149395.860808,131933.153403
555,0,555,149417.015803,131933.153403
556,0,556,149438.170799,131933.153403
557,0,557,149459.325794,131933.153403
558,0,558,149480.480789,131933.153403
559,0,559,149501.635784,131933.153403
560,0,560,149522.790779,131933.153403
561,0,561,149543.945774,131933.153403
562,0,562,149565.100770,131933.153403
563,0,563,149586.255765,131933.153403
564,0,564,149607.410760,131933.153403
565,0,565,149628.565755,131933.153403
566,0,566,149649.720750,131933.153403
567,0,567,149670.875746,131933.153403
568,0,568,149692.030741,131933.153403
569,0,569,149713.185736,131933.153403
570,0,570,149734.340731,131933.153403
571,0,571,149755.495726,131933.153403
572,0,572,149776.650721,131933.153403
573,0,573,149797.805717,131933.153403
574,0,574,149818.960712,131933.153403
575,0,575,149840.115707,131933.153403
576,0,576,149861.270702,131933.153403
577,0,577,149882.425697,131933.153403
578,0,578,149903.580692,131933.153403
579,0,579,149924.735688,131933.153403
580,0,580,149945.890683,131933.153403
581,0,581,149967.045678,131933.153403
582,0,582,149988.200673,131933.153403
583,0,583,150009.355668,131933.153403
584,0,584,150030.510663,131933.153403
585,0,585,150051.665659,131933.153403
586,0,586,150072.820654,131933.153403
587,0,587,150093.975649,131933.153403
588,0,588,150115.130644,131933.153403
589,0,589,150136.285639,131933.153403
590,0,590,150157.440635,131933.153403
591,0,591,150178.595630,131933.153403
592,0,592,150199.750625,131933.153403
593,0,593,150220.905620,131933.153403
594,0,594,150242.060615,131933.153403
595,0,595,150263.215610,131933.153403
596,0,596,150284.370606,131933.153403
597,0,597,150305.525601,131933.153403
598,0,598,150326.680596,131933.153403
599,0,599,150347.835591,131933.153403
600,0,600,150368.990586,131933.153403
601,0,601,150390.145581,131933.153403
602,0,602,150411.300577,131933.153403
603,0,603,150432.455572,131933.153403
604,0,604,150453.610567,131933.153403
605,0,605,150474.765562,131933.153403
606,0,606,150495.920557,131933.153403
607,0,607,150517.075552,131933.153403
608,0,608,150538.230548,131933.153403
609,0,609,150559.385543,131933.153403
610,0,610,150580.540538,131933.153403
611,0,611,150601.695533,131933.153403
612,0,612,150622.850528,131933.153403
613,0,613,150644.005524,131933.153403
614,0,614,150665.160519,131933.153403
615,0,615,150686.315514,131933.153403
616,0,616,150707.470509,131933.153403
617,0,617,150728.625504,131933.153403
618,0,618,148422.731030,131911.977428
619,0,619,148443.886025,131911.977428
620,0,620,148465.041021,131911.977428
621,0,621,148486.196016,131911.977428
622,0,622,148507.351011,131911.977428
623,0,623,148528.506006,131911.977428
624,0,624,148549.661001,131911.977428
625,0,625,148570.815996,131911.977428
626,0,626,148591.970992,131911.977428
627,0,627,148613.125987,131911.977428
628,0,628,148634.280982,131911.977428
629,0,629,148655.435977,131911.977428
630,0,630,148676.590972,131911.977428
631,0,631,148697.745968,131911.977428
632,0,632,148718.900963,131911.977428
633,0,633,148740.055958,131911.977428
634,0,634,148761.210953,131911.977428
635,0,635,148782.365948,131911.977428
636,0,636,148803.520943,131911.977428
637,0,637,148824.675939,131911.977428
638,0,638,148845.830934,131911.977428
639,0,639,148866.985929,131911.977428
640,0,640,148888.140924,131911.977428
641,0,641,148909.295919,131911.977428
642,0,642,148930.450914,131911.977428
643,0,643,148951.605910,131911.977428
644,0,644,148972.760905,131911.977428
645,0,645,148993.915900,131911.977428
646,0,646,149015.070895,131911.977428
647,0,647,149036.225890,131911.977428
648,0,648,149057.380885,131911.977428
649,0,649,149078.535881,131911.977428
650,0,650,149099.690876,131911.977428
651,0,651,149120.845871,131911.977428
652,0,652,149142.000866,131911.977428
653,0,653,149163.155861,131911.977428
654,0,654,149184.310857,131911.977428
655,0,655,149205.465852,131911.977428
656,0,656,149226.620847,131911.977428
657,0,657,149247.775842,131911.977428
658,0,658,149268.930837,131911.977428
659,0,659,149290.085832,131911.977428
660,0,660,149311.240828,131911.977428
661,0,661,149332.395823,131911.977428
662,0,662,149353.550818,131911.977428
663,0,663,149374.705813,131911.977428
664,0,664,149395.860808,131911.977428
665,0,665,149417.015803,131911.977428
666,0,666,149438.170799,131911.977428
667,0,667,149459.325794,131911.977428
668,0,668,149480.480789,131911.977428
669,0,669,149501.635784,131911.977428
670,0,670,149522.790779,131911.977428
671,0,671,149543.945774,131911.977428
672,0,672,149565.100770,131911.977428
673,0,673,149586.255765,131911.977428
674,0,674,149607.410760,131911.977428
675,0,675,149628.565755,131911.977428
676,0,676,149649.720750,131911.977428
677,0,677,149670.875746,131911.977428
678,0,678,149692.030741,131911.977428
679,0,679,149713.185736,131911.977428
680,0,680,149734.340731,131911.977428
681,0,681,149755.495726,131911.977428
682,0,682,149776.650721,131911.977428
683,0,683,149797.805717,131911.977428
684,0,684,149818.960712,131911.977428
685,0,685,149840.115707,131911.977428
686,0,686,149861.270702,131911.977428
687,0,687,149882.425697,131911.977428
688,0,688,149903.580692,131911.977428
689,0,689,149924.735688,131911.977428
690,0,690,149945.890683,131911.977428
691,0,691,149967.045678,131911.977428
692,0,692,149988.200673,131911.977428
693,0,693,150009.355668,131911.977428
694,0,694,150030.510663,131911.977428
695,0,695,150051.665659,131911.977428
696,0,696,150072.820654,131911.977428
697,0,697,150093.975649,131911.977428
698,0,698,150115.130644,131911.977428
699,0,699,150136.285639,131911.977428
700,0,700,150157.440635,131911.977428
701,0,701,150178.595630,131911.977428
702,0,702,150199.750625,131911.977428
703,0,703,150220.905620,131911.977428
704,0,704,150242.060615,131911.977428
705,0,705,150263.215610,131911.977428
706,0,706,150284.370606,131911.977428
707,0,707,150305.525601,131911.977428
708,0,708,150326.680596,131911.977428
709,0,709,150347.835591,131911.977428
710,0,710,150368.990586,131911.977428
711,0,711,150390.145581,131911.977428
712,0,712,150411.300577,131911.977428
713,0,713,150432.455572,131911.977428
714,0,714,150453.610567,131911.977428
715,0,715,150474.765562,131911.977428
716,0,716,150495.920557,131911.977428
717,0,717,150517.075552,131911.977428
718,0,718,150538.230548,131911.977428
719,0,719,150559.385543,131911.977428
720,0,720,150580.540538,131911.977428
721,0,721,150601.695533,131911.977428
722,0,722,150622.850528,131911.977428
723,0,723,150644.005524,131911.977428
724,0,724,150665.160519,131911.977428
725,0,725,150686.315514,131911.977428
726,0,726,148190.026083,131890.801453
727,0,727,148211.181079,131890.801453
728,0,728,148232.336074,131890.801453
729,0,729,148253.491069,131890.801453
730,0,730,148274.646064,131890.801453
731,0,731,148295.801059,131890.801453
732,0,732,148316.956054,131890.801453
733,0,733,148338.111050,131890.801453
734,0,734,148359.266045,131890.801453
735,0,735,148380.421040,131890.801453
736,0,736,148401.576035,131890.801453
737,0,737,148422.731030,131890.801453
738,0,738,148443.886025,131890.801453
739,0,739,148465.041021,131890.801453
740,0,740,148486.196016,131890.801453
741,0,741,148507.351011,131890.801453
742,0,742,148528.506006,131890.801453
743,0,743,148549.661001,131890.801453
744,0,744,148570.815996,131890.801453
745,0,745,148591.970992,131890.801453
746,0,746,148613.125987,131890.801453
747,0,747,148634.280982,131890.801453
748,0,748,148655.435977,131890.801453
749,0,749,148676.590972,131890.801453
750,0,750,148697.745968,131890.801453
751,0,751,148718.900963,131890.801453
752,0,752,148740.055958,131890.801453
753,0,753,148761.210953,131890.801453
754,0,754,148782.365948,131890.801453
755,0,755,148803.520943,131890.801453
756,0,756,148824.675939,131890.801453
757,0,757,148845.830934,131890.801453
758,0,758,148866.985929,131890.801453
759,0,759,148888.140924,131890.801453
760,0,760,148909.295919,131890.801453
761,0,761,148930.450914,131890.801453
762,0,762,148951.605910,131890.801453
763,0,763,148972.760905,131890.801453
764,0,764,148993.915900,131890.801453
765,0,765,149015.070895,131890.801453
766,0,766,149036.225890,131890.801453
767,0,767,149057.380885,131890.801453
768,0,768,149078.535881,131890.801453
769,0,769,149099.690876,131890.801453
770,0,770,149120.845871,131890.801453
771,0,771,149142.000866,131890.801453
772,0,772,149163.155861,131890.801453
773,0,773,149184.310857,131890.801453
774,0,774,149205.465852,131890.801453
775,0,775,149226.620847,131890.801453
