global_index,zone,zone_index,x,y
102,0,102,126531.142655,127646.725539
103,0,103,126571.923239,127646.725539
104,0,104,126612.703823,127646.725539
105,0,105,126653.484408,127646.725539
106,0,106,126327.239733,127605.965044
107,0,107,126368.020318,127605.965044
108,0,108,126408.800902,127605.965044
109,0,109,126449.581486,127605.965044
110,0,110,126490.362071,127605.965044
111,0,111,126531.142655,127605.965044
112,0,112,126571.923239,127605.965044
113,0,113,126612.703823,127605.965044
114,0,114,126286.459149,127565.204549
115,0,115,126327.239733,127565.204549
116,0,116,126368.020318,127565.204549
117,0,117,126408.800902,127565.204549
118,0,118,126449.581486,127565.204549
119,0,119,126490.362071,127565.204549
120,0,120,126531.142655,127565.204549
121,0,121,126571.923239,127565.204549
122,0,122,126245.678565,127524.444055
123,0,123,126286.459149,127524.444055
124,0,124,126327.239733,127524.444055
125,0,125,126368.020318,127524.444055
126,0,126,126408.800902,127524.444055
127,0,127,126449.581486,127524.444055
128,0,128,126490.362071,127524.444055
129,0,129,126531.142655,127524.444055
130,0,130,126204.897981,127483.683560
131,0,131,126245.678565,127483.683560
132,0,132,126286.459149,127483.683560
133,0,133,126327.239733,127483.683560
134,0,134,126368.020318,127483.683560
135,0,135,126408.800902,127483.683560
136,0,136,126449.581486,127483.683560
137,0,137,126490.362071,127483.683560
138,0,138,126123.336812,127442.923065
139,0,139,126164.117396,127442.923065
140,0,140,126204.897981,127442.923065
141,0,141,126245.678565,127442.923065
142,0,142,126286.459149,127442.923065
143,0,143,126327.239733,127442.923065
144,0,144,126368.020318,127442.923065
145,0,145,126408.800902,127442.923065
146,0,146,126449.581486,127442.923065
147,0,147,126082.556228,127402.162570
148,0,148,126123.336812,127402.162570
149,0,149,126164.117396,127402.162570
150,0,150,126204.897981,127402.162570
151,0,151,126245.678565,127402.162570
152,0,152,126286.459149,127402.162570
153,0,153,126327.239733,127402.162570
154,0,154,126368.020318,127402.162570
155,0,155,126408.800902,127402.162570
156,0,156,126041.775644,127361.402076
157,0,157,126082.556228,127361.402076
158,0,158,126123.336812,127361.402076
159,0,159,126164.117396,127361.402076
160,0,160,126204.897981,127361.402076
161,0,161,126245.678565,127361.402076
162,0,162,126286.459149,127361.402076
163,0,163,126327.239733,127361.402076
164,0,164,126368.020318,127361.402076
165,0,165,126408.800902,127361.402076
166,0,166,126000.995059,127320.641581
167,0,167,126041.775644,127320.641581
168,0,168,126082.556228,127320.641581
169,0,169,126123.336812,127320.641581
170,0,170,126164.117396,127320.641581
171,0,171,126204.897981,127320.641581
172,0,172,126245.678565,127320.641581
173,0,173,126286.459149,127320.641581
174,0,174,126327.239733,127320.641581
175,0,175,126368.020318,127320.641581
176,0,176,125960.214475,127279.881086
177,0,177,126000.995059,127279.881086
178,0,178,126041.775644,127279.881086
179,0,179,126082.556228,127279.881086
180,0,180,126123.336812,127279.881086
181,0,181,126164.117396,127279.881086
182,0,182,126204.897981,127279.881086
183,0,183,126245.678565,127279.881086
184,0,184,126286.459149,127279.881086
185,0,185,126327.239733,127279.881086
186,0,186,125919.433891,127239.120592
187,0,187,125960.214475,127239.120592
188,0,188,126000.995059,127239.120592
189,0,189,126041.775644,127239.120592
190,0,190,126082.556228,127239.120592
191,0,191,126123.336812,127239.120592
192,0,192,126164.117396,127239.120592
193,0,193,126204.897981,127239.120592
194,0,194,126245.678565,127239.120592
195,0,195,126286.459149,127239.120592
196,0,196,125878.653307,127198.360097
197,0,197,125919.433891,127198.360097
198,0,198,125960.214475,127198.360097
199,0,199,126000.995059,127198.360097
200,0,200,126041.775644,127198.360097
201,0,201,126082.556228,127198.360097
202,0,202,126123.336812,127198.360097
203,0,203,126164.117396,127198.360097
204,0,204,126204.897981,127198.360097
205,0,205,126245.678565,127198.360097
206,0,206,125797.092138,127157.599602
207,0,207,125837.872722,127157.599602
208,0,208,125878.653307,127157.599602
209,0,209,125919.433891,127157.599602
210,0,210,125960.214475,127157.599602
211,0,211,126000.995059,127157.599602
212,0,212,126041.775644,127157.599602
213,0,213,126082.556228,127157.599602
214,0,214,126123.336812,127157.599602
215,0,215,126164.117396,127157.599602
216,0,216,126204.897981,127157.599602
217,0,217,125756.311554,127116.839107
218,0,218,125797.092138,127116.839107
219,0,219,125837.872722,127116.839107
220,0,220,125878.653307,127116.839107
221,0,221,125919.433891,127116.839107
222,0,222,125960.214475,127116.839107
223,0,223,126000.995059,127116.839107
224,0,224,126041.775644,127116.839107
225,0,225,126082.556228,127116.839107
226,0,226,126123.336812,127116.839107
227,0,227,126164.117396,127116.839107
228,0,228,125715.530970,127076.078613
229,0,229,125756.311554,127076.078613
230,0,230,125797.092138,127076.078613
231,0,231,125837.872722,127076.078613
232,0,232,125878.653307,127076.078613
233,0,233,125919.433891,127076.078613
234,0,234,125960.214475,127076.078613
235,0,235,126000.995059,127076.078613
236,0,236,126041.775644,127076.078613
237,0,237,126082.556228,127076.078613
238,0,238,126123.336812,127076.078613
239,0,239,126164.117396,127076.078613
240,0,240,125674.750385,127035.318118
241,0,241,125715.530970,127035.318118
242,0,242,125756.311554,127035.318118
243,0,243,125797.092138,127035.318118
244,0,244,125837.872722,127035.318118
245,0,245,125878.653307,127035.318118
246,0,246,125919.433891,127035.318118
247,0,247,125960.214475,127035.318118
248,0,248,126000.995059,127035.318118
249,0,249,126041.775644,127035.318118
250,0,250,126082.556228,127035.318118
251,0,251,126123.336812,127035.318118
252,0,252,125633.969801,126994.557623
253,0,253,125674.750385,126994.557623
254,0,254,125715.530970,126994.557623
255,0,255,125756.311554,126994.557623
256,0,256,125797.092138,126994.557623
257,0,257,125837.872722,126994.557623
258,0,258,125878.653307,126994.557623
259,0,259,125919.433891,126994.557623
260,0,260,125960.214475,126994.557623
261,0,261,126000.995059,126994.557623
262,0,262,126041.775644,126994.557623
263,0,263,126082.556228,126994.557623
264,0,264,125593.189217,126953.797128
265,0,265,125633.969801,126953.797128
266,0,266,125674.750385,126953.797128
267,0,267,125715.530970,126953.797128
268,0,268,125756.311554,126953.797128
269,0,269,125797.092138,126953.797128
270,0,270,125837.872722,126953.797128
271,0,271,125878.653307,126953.797128
272,0,272,125919.433891,126953.797128
273,0,273,125960.214475,126953.797128
274,0,274,126000.995059,126953.797128
275,0,275,126041.775644,126953.797128
276,0,276,125552.408633,126913.036634
277,0,277,125593.189217,126913.036634
278,0,278,125633.969801,126913.036634
279,0,279,125674.750385,126913.036634
280,0,280,125715.530970,126913.036634
281,0,281,125756.311554,126913.036634
282,0,282,125797.092138,126913.036634
283,0,283,125837.872722,126913.036634
284,0,284,125878.653307,126913.036634
285,0,285,125919.433891,126913.036634
286,0,286,125960.214475,126913.036634
287,0,287,126000.995059,126913.036634
288,0,288,125470.847464,126872.276139
289,0,289,125511.628048,126872.276139
290,0,290,125552.408633,126872.276139
291,0,291,125593.189217,126872.276139
292,0,292,125633.969801,126872.276139
293,0,293,125674.750385,126872.276139
294,0,294,125715.530970,126872.276139
295,0,295,125756.311554,126872.276139
296,0,296,125797.092138,126872.276139
297,0,297,125837.872722,126872.276139
298,0,298,125878.653307,126872.276139
299,0,299,125919.433891,126872.276139
300,0,300,125960.214475,126872.276139
301,0,301,125430.066880,126831.515644
302,0,302,125470.847464,126831.515644
303,0,303,125511.628048,126831.515644
304,0,304,125552.408633,126831.515644
305,0,305,125593.189217,126831.515644
306,0,306,125633.969801,126831.515644
307,0,307,125674.750385,126831.515644
308,0,308,125715.530970,126831.515644
309,0,309,125756.311554,126831.515644
310,0,310,125797.092138,126831.515644
311,0,311,125837.872722,126831.515644
312,0,312,125878.653307,126831.515644
313,0,313,125919.433891,126831.515644
314,0,314,125389.286295,126790.755149
315,0,315,125430.066880,126790.755149
316,0,316,125470.847464,126790.755149
317,0,317,125511.628048,126790.755149
318,0,318,125552.408633,126790.755149
319,0,319,125593.189217,126790.755149
320,0,320,125633.969801,126790.755149
321,0,321,125674.750385,126790.755149
322,0,322,125715.530970,126790.755149
323,0,323,125756.311554,126790.755149
324,0,324,125797.092138,126790.755149
325,0,325,125837.872722,126790.755149
326,0,326,125878.653307,126790.755149
327,0,327,125348.505711,126749.994655
328,0,328,125389.286295,126749.994655
329,0,329,125430.066880,126749.994655
330,0,330,125470.847464,126749.994655
331,0,331,125511.628048,126749.994655
332,0,332,125552.408633,126749.994655
333,0,333,125593.189217,126749.994655
334,0,334,125633.969801,126749.994655
335,0,335,125674.750385,126749.994655
336,0,336,125715.530970,126749.994655
337,0,337,125756.311554,126749.994655
338,0,338,125797.092138,126749.994655
339,0,339,125837.872722,126749.994655
340,0,340,125878.653307,126749.994655
341,0,341,125307.725127,126709.234160
342,0,342,125348.505711,126709.234160
343,0,343,125389.286295,126709.234160
344,0,344,125430.066880,126709.234160
345,0,345,125470.847464,126709.234160
346,0,346,125511.628048,126709.234160
347,0,347,125552.408633,126709.234160
348,0,348,125593.189217,126709.234160
349,0,349,125633.969801,126709.234160
350,0,350,125674.750385,126709.234160
351,0,351,125715.530970,126709.234160
352,0,352,125756.311554,126709.234160
353,0,353,125797.092138,126709.234160
354,0,354,125837.872722,126709.234160
355,0,355,125266.944543,126668.473665
356,0,356,125307.725127,126668.473665
357,0,357,125348.505711,126668.473665
358,0,358,125389.286295,126668.473665
359,0,359,125430.066880,126668.473665
360,0,360,125470.847464,126668.473665
361,0,361,125511.628048,126668.473665
362,0,362,125552.408633,126668.473665
363,0,363,125593.189217,126668.473665
364,0,364,125633.969801,126668.473665
365,0,365,125674.750385,126668.473665
366,0,366,125715.530970,126668.473665
367,0,367,125756.311554,126668.473665
368,0,368,125797.092138,126668.473665
369,0,369,125226.163958,126627.713171
370,0,370,125266.944543,126627.713171
371,0,371,125307.725127,126627.713171
372,0,372,125348.505711,126627.713171
373,0,373,125389.286295,126627.713171
374,0,374,125430.066880,126627.713171
375,0,375,125470.847464,126627.713171
376,0,376,125511.628048,126627.713171
377,0,377,125552.408633,126627.713171
378,0,378,125593.189217,126627.713171
379,0,379,125633.969801,126627.713171
380,0,380,125674.750385,126627.713171
381,0,381,125715.530970,126627.713171
382,0,382,125756.311554,126627.713171
383,0,383,125144.602790,126586.952676
384,0,384,125185.383374,126586.952676
385,0,385,125226.163958,126586.952676
386,0,386,125266.944543,126586.952676
387,0,387,125307.725127,126586.952676
388,0,388,125348.505711,126586.952676
389,0,389,125389.286295,126586.952676
390,0,390,125430.066880,126586.952676
391,0,391,125470.847464,126586.952676
392,0,392,125511.628048,126586.952676
393,0,393,125552.408633,126586.952676
394,0,394,125593.189217,126586.952676
395,0,395,125633.969801,126586.952676
396,0,396,125674.750385,126586.952676
397,0,397,125715.530970,126586.952676
398,0,398,125103.822206,126546.192181
399,0,399,125144.602790,126546.192181
400,0,400,125185.383374,126546.192181
401,0,401,125226.163958,126546.192181
402,0,402,125266.944543,126546.192181
403,0,403,125307.725127,126546.192181
404,0,404,125348.505711,126546.192181
405,0,405,125389.286295,126546.192181
406,0,406,125430.066880,126546.192181
407,0,407,125470.847464,126546.192181
408,0,408,125511.628048,126546.192181
409,0,409,125552.408633,126546.192181
410,0,410,125593.189217,126546.192181
411,0,411,125633.969801,126546.192181
412,0,412,125674.750385,126546.192181
413,0,413,125063.041621,126505.431686
414,0,414,125103.822206,126505.431686
415,0,415,125144.602790,126505.431686
416,0,416,125185.383374,126505.431686
417,0,417,125226.163958,126505.431686
418,0,418,125266.944543,126505.431686
419,0,419,125307.725127,126505.431686
420,0,420,125348.505711,126505.431686
421,0,421,125389.286295,126505.431686
422,0,422,125430.066880,126505.431686
423,0,423,125470.847464,126505.431686
424,0,424,125511.628048,126505.431686
425,0,425,125552.408633,126505.431686
426,0,426,125593.189217,126505.431686
427,0,427,125633.969801,126505.431686
428,0,428,125022.261037,126464.671192
429,0,429,125063.041621,126464.671192
430,0,430,125103.822206,126464.671192
431,0,431,125144.602790,126464.671192
432,0,432,125185.383374,126464.671192
433,0,433,125226.163958,126464.671192
434,0,434,125266.944543,126464.671192
435,0,435,125307.725127,126464.671192
436,0,436,125348.505711,126464.671192
437,0,437,125389.286295,126464.671192
438,0,438,125430.066880,126464.671192
439,0,439,125470.847464,126464.671192
440,0,440,125511.628048,126464.671192
441,0,441,125552.408633,126464.671192
442,0,442,125593.189217,126464.671192
443,0,443,125633.969801,126464.671192
444,0,444,124981.480453,126423.910697
445,0,445,125022.261037,126423.910697
446,0,446,125063.041621,126423.910697
447,0,447,125103.822206,126423.910697
448,0,448,125144.602790,126423.910697
449,0,449,125185.383374,126423.910697
450,0,450,125226.163958,126423.910697
451,0,451,125266.944543,126423.910697
452,0,452,125307.725127,126423.910697
453,0,453,125348.505711,126423.910697
454,0,454,125389.286295,126423.910697
455,0,455,125430.066880,126423.910697
456,0,456,125470.847464,126423.910697
457,0,457,125511.628048,126423.910697
458,0,458,125552.408633,126423.910697
459,0,459,125593.189217,126423.910697
460,0,460,124940.699869,126383.150202
461,0,461,124981.480453,126383.150202
462,0,462,125022.261037,126383.150202
463,0,463,125063.041621,126383.150202
464,0,464,125103.822206,126383.150202
465,0,465,125144.602790,126383.150202
466,0,466,125185.383374,126383.150202
467,0,467,125226.163958,126383.150202
468,0,468,125266.944543,126383.150202
469,0,469,125307.725127,126383.150202
470,0,470,125348.505711,126383.150202
471,0,471,125389.286295,126383.150202
472,0,472,125430.066880,126383.150202
473,0,473,125470.847464,126383.150202
474,0,474,125511.628048,126383.150202
475,0,475,125552.408633,126383.150202
476,0,476,124899.919284,126342.389707
477,0,477,124940.699869,126342.389707
478,0,478,124981.480453,126342.389707
479,0,479,125022.261037,126342.389707
480,0,480,125063.041621,126342.389707
481,0,481,125103.822206,126342.389707
482,0,482,125144.602790,126342.389707
483,0,483,125185.383374,126342.389707
484,0,484,125226.163958,126342.389707
485,0,485,125266.944543,126342.389707
486,0,486,125307.725127,126342.389707
487,0,487,125348.505711,126342.389707
488,0,488,125389.286295,126342.389707
489,0,489,125430.066880,126342.389707
490,0,490,125470.847464,126342.389707
491,0,491,125511.628048,126342.389707
492,0,492,124818.358116,126301.629213
493,0,493,124859.138700,126301.629213
494,0,494,124899.919284,126301.629213
495,0,495,124940.699869,126301.629213
496,0,496,124981.480453,126301.629213
497,0,497,125022.261037,126301.629213
498,0,498,125063.041621,126301.629213
499,0,499,125103.822206,126301.629213
500,0,500,125144.602790,126301.629213
501,0,501,125185.383374,126301.629213
502,0,502,125226.163958,126301.629213
503,0,503,125266.944543,126301.629213
504,0,504,125307.725127,126301.629213
505,0,505,125348.505711,126301.629213
506,0,506,125389.286295,126301.629213
507,0,507,125430.066880,126301.629213
508,0,508,125470.847464,126301.629213
509,0,509,124777.577532,126260.868718
510,0,510,124818.358116,126260.868718
511,0,511,124859.138700,126260.868718
512,0,512,124899.919284,126260.868718
513,0,513,124940.699869,126260.868718
514,0,514,124981.480453,126260.868718
515,0,515,125022.261037,126260.868718
516,0,516,125063.041621,126260.868718
517,0,517,125103.822206,126260.868718
518,0,518,125144.602790,126260.868718
519,0,519,125185.383374,126260.868718
520,0,520,125226.163958,126260.868718
521,0,521,125266.944543,126260.868718
522,0,522,125307.725127,126260.868718
523,0,523,125348.505711,126260.868718
524,0,524,125389.286295,126260.868718
525,0,525,125430.066880,126260.868718
526,0,526,124736.796947,126220.108223
527,0,527,124777.577532,126220.108223
528,0,528,124818.358116,126220.108223
529,0,529,124859.138700,126220.108223
530,0,530,124899.919284,126220.108223
531,0,531,124940.699869,126220.108223
532,0,532,124981.480453,126220.108223
533,0,533,125022.261037,126220.108223
534,0,534,125063.041621,126220.108223
535,0,535,125103.822206,126220.108223
536,0,536,125144.602790,126220.108223
537,0,537,125185.383374,126220.108223
538,0,538,125226.163958,126220.108223
539,0,539,125266.944543,126220.108223
540,0,540,125307.725127,126220.108223
541,0,541,125348.505711,126220.108223
542,0,542,125389.286295,126220.108223
543,0,543,124696.016363,126179.347729
544,0,544,124736.796947,126179.347729
545,0,545,124777.577532,126179.347729
546,0,546,124818.358116,126179.347729
547,0,547,124859.138700,126179.347729
548,0,548,124899.919284,126179.347729
549,0,549,124940.699869,126179.347729
550,0,550,124981.480453,126179.347729
551,0,551,125022.261037,126179.347729
552,0,552,125063.041621,126179.347729
553,0,553,125103.822206,126179.347729
554,0,554,125144.602790,126179.347729
555,0,555,125185.383374,126179.347729
556,0,556,125226.163958,126179.347729
557,0,557,125266.944543,126179.347729
558,0,558,125307.725127,126179.347729
559,0,559,125348.505711,126179.347729
560,0,560,124655.235779,126138.587234
561,0,561,124696.016363,126138.587234
562,0,562,124736.796947,126138.587234
563,0,563,124777.577532,126138.587234
564,0,564,124818.358116,126138.587234
565,0,565,124859.138700,126138.587234
566,0,566,124899.919284,126138.587234
567,0,567,124940.699869,126138.587234
568,0,568,124981.480453,126138.587234
569,0,569,125022.261037,126138.587234
570,0,570,125063.041621,126138.587234
571,0,571,125103.822206,126138.587234
572,0,572,125144.602790,126138.587234
573,0,573,125185.383374,126138.587234
574,0,574,125266.944543,126138.587234
575,0,575,125307.725127,126138.587234
576,0,576,125348.505711,126138.587234
577,0,577,124614.455194,126097.826739
578,0,578,124655.235779,126097.826739
579,0,579,124696.016363,126097.826739
580,0,580,124736.796947,126097.826739
581,0,581,124777.577532,126097.826739
582,0,582,124818.358116,126097.826739
583,0,583,124859.138700,126097.826739
584,0,584,124899.919284,126097.826739
585,0,585,124940.699869,126097.826739
586,0,586,124981.480453,126097.826739
587,0,587,125022.261037,126097.826739
588,0,588,125063.041621,126097.826739
589,0,589,125103.822206,126097.826739
590,0,590,125144.602790,126097.826739
591,0,591,125185.383374,126097.826739
592,0,592,125226.163958,126097.826739
593,0,593,125266.944543,126097.826739
594,0,594,125307.725127,126097.826739
595,0,595,124573.674610,126057.066244
596,0,596,124614.455194,126057.066244
597,0,597,124655.235779,126057.066244
598,0,598,124696.016363,126057.066244
599,0,599,124736.796947,126057.066244
600,0,600,124777.577532,126057.066244
601,0,601,124818.358116,126057.066244
602,0,602,124859.138700,126057.066244
603,0,603,124899.919284,126057.066244
604,0,604,124940.699869,126057.066244
605,0,605,124981.480453,126057.066244
606,0,606,125022.261037,126057.066244
607,0,607,125063.041621,126057.066244
608,0,608,125103.822206,126057.066244
609,0,609,125144.602790,126057.066244
610,0,610,125185.383374,126057.066244
611,0,611,125226.163958,126057.066244
612,0,612,125266.944543,126057.066244
613,0,613,124492.113442,126016.305750
614,0,614,124532.894026,126016.305750
615,0,615,124573.674610,126016.305750
616,0,616,124614.455194,126016.305750
617,0,617,124655.235779,126016.305750
618,0,618,124696.016363,126016.305750
619,0,619,124736.796947,126016.305750
620,0,620,124777.577532,126016.305750
621,0,621,124818.358116,126016.305750
622,0,622,124859.138700,126016.305750
623,0,623,124899.919284,126016.305750
624,0,624,124940.699869,126016.305750
625,0,625,124981.480453,126016.305750
626,0,626,125022.261037,126016.305750
627,0,627,125063.041621,126016.305750
628,0,628,125103.822206,126016.305750
629,0,629,125144.602790,126016.305750
630,0,630,125185.383374,126016.305750
631,0,631,125226.163958,126016.305750
632,0,632,124451.332857,125975.545255
633,0,633,124492.113442,125975.545255
634,0,634,124532.894026,125975.545255
635,0,635,124573.674610,125975.545255
636,0,636,124614.455194,125975.545255
637,0,637,124655.235779,125975.545255
638,0,638,124696.016363,125975.545255
639,0,639,124736.796947,125975.545255
640,0,640,124777.577532,125975.545255
641,0,641,124818.358116,125975.545255
642,0,642,124859.138700,125975.545255
643,0,643,124899.919284,125975.545255
644,0,644,124940.699869,125975.545255
645,0,645,124981.480453,125975.545255
646,0,646,125022.261037,125975.545255
647,0,647,125063.041621,125975.545255
648,0,648,125103.822206,125975.545255
649,0,649,125144.602790,125975.545255
650,0,650,125185.383374,125975.545255
651,0,651,124410.552273,125934.784760
652,0,652,124451.332857,125934.784760
653,0,653,124492.113442,125934.784760
654,0,654,124532.894026,125934.784760
655,0,655,124573.674610,125934.784760
656,0,656,124614.455194,125934.784760
657,0,657,124655.235779,125934.784760
658,0,658,124696.016363,125934.784760
659,0,659,124736.796947,125934.784760
660,0,660,124777.577532,125934.784760
661,0,661,124818.358116,125934.784760
662,0,662,124859.138700,125934.784760
663,0,663,124899.919284,125934.784760
664,0,664,124940.699869,125934.784760
665,0,665,124981.480453,125934.784760
666,0,666,125022.261037,125934.784760
667,0,667,125063.041621,125934.784760
668,0,668,125103.822206,125934.784760
669,0,669,125144.602790,125934.784760
670,0,670,124369.771689,125894.024265
671,0,671,124410.552273,125894.024265
672,0,672,124451.332857,125894.024265
673,0,673,124492.113442,125894.024265
674,0,674,124532.894026,125894.024265
675,0,675,124573.674610,125894.024265
676,0,676,124614.455194,125894.024265
677,0,677,124655.235779,125894.024265
678,0,678,124696.016363,125894.024265
679,0,679,124736.796947,125894.024265
680,0,680,124777.577532,125894.024265
681,0,681,124818.358116,125894.024265
682,0,682,124859.138700,125894.024265
683,0,683,124899.919284,125894.024265
684,0,684,124940.699869,125894.024265
685,0,685,124981.480453,125894.024265
686,0,686,125022.261037,125894.024265
687,0,687,125063.041621,125894.024265
688,0,688,125103.822206,125894.024265
689,0,689,124328.991105,125853.263771
690,0,690,124369.771689,125853.263771
691,0,691,124410.552273,125853.263771
692,0,692,124451.332857,125853.263771
693,0,693,124492.113442,125853.263771
694,0,694,124532.894026,125853.263771
695,0,695,124573.674610,125853.263771
696,0,696,124614.455194,125853.263771
697,0,697,124655.235779,125853.263771
698,0,698,124696.016363,125853.263771
699,0,699,124736.796947,125853.263771
700,0,700,124777.577532,125853.263771
701,0,701,124818.358116,125853.263771
702,0,702,124859.138700,125853.263771
703,0,703,124899.919284,125853.263771
704,0,704,124940.699869,125853.263771
705,0,705,124981.480453,125853.263771
706,0,706,125022.261037,125853.263771
707,0,707,125063.041621,125853.263771
708,0,708,125103.822206,125853.263771
709,0,709,124288.210520,125812.503276
710,0,710,124328.991105,125812.503276
711,0,711,124369.771689,125812.503276
712,0,712,124410.552273,125812.503276
713,0,713,124451.332857,125812.503276
714,0,714,124492.113442,125812.503276
715,0,715,124532.894026,125812.503276
716,0,716,124573.674610,125812.503276
717,0,717,124614.455194,125812.503276
718,0,718,124655.235779,125812.503276
719,0,719,124696.016363,125812.503276
720,0,720,124736.796947,125812.503276
721,0,721,124777.577532,125812.503276
722,0,722,124818.358116,125812.503276
723,0,723,124859.138700,125812.503276
724,0,724,124899.919284,125812.503276
725,0,725,124940.699869,125812.503276
726,0,726,124981.480453,125812.503276
727,0,727,125022.261037,125812.503276
728,0,728,125063.041621,125812.503276
729,0,729,124247.429936,125771.742781
730,0,730,124288.210520,125771.742781
731,0,731,124328.991105,125771.742781
732,0,732,124369.771689,125771.742781
733,0,733,124410.552273,125771.742781
734,0,734,124451.332857,125771.742781
735,0,735,124492.113442,125771.742781
736,0,736,124532.894026,125771.742781
737,0,737,124573.674610,125771.742781
738,0,738,124614.455194,125771.742781
739,0,739,124655.235779,125771.742781
740,0,740,124696.016363,125771.742781
741,0,741,124736.796947,125771.742781
742,0,742,124777.577532,125771.742781
743,0,743,124818.358116,125771.742781
744,0,744,124859.138700,125771.742781
745,0,745,124899.919284,125771.742781
746,0,746,124940.699869,125771.742781
747,0,747,124981.480453,125771.742781
748,0,748,125022.261037,125771.742781
749,0,749,124165.868768,125730.982286
750,0,750,124206.649352,125730.982286
751,0,751,124247.429936,125730.982286
752,0,752,124288.210520,125730.982286
753,0,753,124328.991105,125730.982286
754,0,754,124369.771689,125730.982286
755,0,755,124410.552273,125730.982286
756,0,756,124451.332857,125730.982286
757,0,757,124492.113442,125730.982286
758,0,758,124532.894026,125730.982286
759,0,759,124573.674610,125730.982286
760,0,760,124614.455194,125730.982286
761,0,761,124655.235779,125730.982286
762,0,762,124696.016363,125730.982286
763,0,763,124736.796947,125730.982286
764,0,764,124777.577532,125730.982286
765,0,765,124818.358116,125730.982286
766,0,766,124859.138700,125730.982286
767,0,767,124899.919284,125730.982286
768,0,768,124940.699869,125730.982286
769,0,769,124981.480453,125730.982286
770,0,770,124125.088183,125690.221792
771,0,771,124165.868768,125690.221792
772,0,772,124206.649352,125690.221792
773,0,773,124247.429936,125690.221792
774,0,774,124288.210520,125690.221792
775,0,775,124328.991105,125690.221792
