global_index,zone,zone_index,x,y
181,0,181,118892.514785,134638.495804
182,0,182,119052.817267,134638.495804
183,0,183,119213.119750,134638.495804
184,0,184,119373.422232,134638.495804
185,0,185,119533.724715,134638.495804
186,0,186,119694.027198,134638.495804
187,0,187,119854.329680,134638.495804
188,0,188,120014.632163,134638.495804
189,0,189,120174.934645,134638.495804
190,0,190,120335.237128,134638.495804
191,0,191,120495.539611,134638.495804
192,0,192,120655.842093,134638.495804
193,0,193,120816.144576,134638.495804
194,0,194,120976.447059,134638.495804
195,0,195,121136.749541,134638.495804
196,0,196,121297.052024,134638.495804
197,0,197,121457.354506,134638.495804
198,0,198,121617.656989,134638.495804
199,0,199,121777.959472,134638.495804
200,0,200,121938.261954,134638.495804
201,0,201,122098.564437,134638.495804
202,0,202,122258.866919,134638.495804
203,0,203,122419.169402,134638.495804
204,0,204,122579.471885,134638.495804
205,0,205,122739.774367,134638.495804
206,0,206,122900.076850,134638.495804
207,0,207,123060.379332,134638.495804
208,0,208,123220.681815,134638.495804
209,0,209,123380.984298,134638.495804
210,0,210,123541.286780,134638.495804
211,0,211,123701.589263,134638.495804
212,0,212,123861.891745,134638.495804
213,0,213,124022.194228,134638.495804
214,0,214,124182.496711,134638.495804
215,0,215,124342.799193,134638.495804
216,0,216,124503.101676,134638.495804
217,0,217,124663.404158,134638.495804
218,0,218,124823.706641,134638.495804
219,0,219,124984.009124,134638.495804
220,0,220,125144.311606,134638.495804
221,0,221,125304.614089,134638.495804
222,0,222,125464.916571,134638.495804
223,0,223,125625.219054,134638.495804
224,0,224,116648.280028,134478.416151
225,0,225,116808.582511,134478.416151
226,0,226,116968.884993,134478.416151
227,0,227,117129.187476,134478.416151
228,0,228,117289.489959,134478.416151
229,0,229,117449.792441,134478.416151
230,0,230,117610.094924,134478.416151
231,0,231,117770.397406,134478.416151
232,0,232,117930.699889,134478.416151
233,0,233,118091.002372,134478.416151
234,0,234,118251.304854,134478.416151
235,0,235,118411.607337,134478.416151
236,0,236,118571.909819,134478.416151
237,0,237,118732.212302,134478.416151
238,0,238,118892.514785,134478.416151
239,0,239,119052.817267,134478.416151
240,0,240,119213.119750,134478.416151
241,0,241,119373.422232,134478.416151
242,0,242,119533.724715,134478.416151
243,0,243,119694.027198,134478.416151
244,0,244,119854.329680,134478.416151
245,0,245,120014.632163,134478.416151
246,0,246,120174.934645,134478.416151
247,0,247,120335.237128,134478.416151
248,0,248,120495.539611,134478.416151
249,0,249,120655.842093,134478.416151
250,0,250,120816.144576,134478.416151
251,0,251,120976.447059,134478.416151
252,0,252,121136.749541,134478.416151
253,0,253,121297.052024,134478.416151
254,0,254,121457.354506,134478.416151
255,0,255,121617.656989,134478.416151
256,0,256,121777.959472,134478.416151
257,0,257,121938.261954,134478.416151
258,0,258,122098.564437,134478.416151
259,0,259,122258.866919,134478.416151
260,0,260,122419.169402,134478.416151
261,0,261,122579.471885,134478.416151
262,0,262,122739.774367,134478.416151
263,0,263,122900.076850,134478.416151
264,0,264,123060.379332,134478.416151
265,0,265,123220.681815,134478.416151
266,0,266,123380.984298,134478.416151
267,0,267,123541.286780,134478.416151
268,0,268,123701.589263,134478.416151
269,0,269,123861.891745,134478.416151
270,0,270,124022.194228,134478.416151
271,0,271,124182.496711,134478.416151
272,0,272,124342.799193,134478.416151
273,0,273,124503.101676,134478.416151
274,0,274,124663.404158,134478.416151
275,0,275,124823.706641,134478.416151
276,0,276,124984.009124,134478.416151
277,0,277,125144.311606,134478.416151
278,0,278,125304.614089,134478.416151
279,0,279,125464.916571,134478.416151
280,0,280,125625.219054,134478.416151
281,0,281,125785.521537,134478.416151
282,0,282,125945.824019,134478.416151
283,0,283,126106.126502,134478.416151
284,0,284,126266.428984,134478.416151
285,0,285,116167.372580,134318.336498
286,0,286,116327.675063,134318.336498
287,0,287,116487.977546,134318.336498
288,0,288,116648.280028,134318.336498
289,0,289,116808.582511,134318.336498
290,0,290,116968.884993,134318.336498
291,0,291,117129.187476,134318.336498
292,0,292,117289.489959,134318.336498
293,0,293,117449.792441,134318.336498
294,0,294,117610.094924,134318.336498
295,0,295,117770.397406,134318.336498
296,0,296,117930.699889,134318.336498
297,0,297,118091.002372,134318.336498
298,0,298,118251.304854,134318.336498
299,0,299,118411.607337,134318.336498
300,0,300,118571.909819,134318.336498
301,0,301,118732.212302,134318.336498
302,0,302,118892.514785,134318.336498
303,0,303,119052.817267,134318.336498
304,0,304,119213.119750,134318.336498
305,0,305,119373.422232,134318.336498
306,0,306,119533.724715,134318.336498
307,0,307,119694.027198,134318.336498
308,0,308,119854.329680,134318.336498
309,0,309,120014.632163,134318.336498
310,0,310,120174.934645,134318.336498
311,0,311,120335.237128,134318.336498
312,0,312,120495.539611,134318.336498
313,0,313,120655.842093,134318.336498
314,0,314,120816.144576,134318.336498
315,0,315,120976.447059,134318.336498
316,0,316,121136.749541,134318.336498
317,0,317,121297.052024,134318.336498
318,0,318,121457.354506,134318.336498
319,0,319,121617.656989,134318.336498
320,0,320,121777.959472,134318.336498
321,0,321,121938.261954,134318.336498
322,0,322,122098.564437,134318.336498
323,0,323,122258.866919,134318.336498
324,0,324,122419.169402,134318.336498
325,0,325,122579.471885,134318.336498
326,0,326,122739.774367,134318.336498
327,0,327,122900.076850,134318.336498
328,0,328,123060.379332,134318.336498
329,0,329,123220.681815,134318.336498
330,0,330,123380.984298,134318.336498
331,0,331,123541.286780,134318.336498
332,0,332,123701.589263,134318.336498
333,0,333,123861.891745,134318.336498
334,0,334,124022.194228,134318.336498
335,0,335,124182.496711,134318.336498
336,0,336,124342.799193,134318.336498
337,0,337,124503.101676,134318.336498
338,0,338,124663.404158,134318.336498
339,0,339,124823.706641,134318.336498
340,0,340,124984.009124,134318.336498
341,0,341,125144.311606,134318.336498
342,0,342,125304.614089,134318.336498
343,0,343,125464.916571,134318.336498
344,0,344,125625.219054,134318.336498
345,0,345,125785.521537,134318.336498
346,0,346,125945.824019,134318.336498
347,0,347,126106.126502,134318.336498
348,0,348,126266.428984,134318.336498
349,0,349,126426.731467,134318.336498
350,0,350,126587.033950,134318.336498
351,0,351,126747.336432,134318.336498
352,0,352,115846.767615,134158.256844
353,0,353,116007.070098,134158.256844
354,0,354,116167.372580,134158.256844
355,0,355,116327.675063,134158.256844
356,0,356,116487.977546,134158.256844
357,0,357,116648.280028,134158.256844
358,0,358,116808.582511,134158.256844
359,0,359,116968.884993,134158.256844
360,0,360,117129.187476,134158.256844
361,0,361,117289.489959,134158.256844
362,0,362,117449.792441,134158.256844
363,0,363,117610.094924,134158.256844
364,0,364,117770.397406,134158.256844
365,0,365,117930.699889,134158.256844
366,0,366,118091.002372,134158.256844
367,0,367,118251.304854,134158.256844
368,0,368,118411.607337,134158.256844
369,0,369,118571.909819,134158.256844
370,0,370,118732.212302,134158.256844
371,0,371,118892.514785,134158.256844
372,0,372,119052.817267,134158.256844
373,0,373,119213.119750,134158.256844
374,0,374,119373.422232,134158.256844
375,0,375,119533.724715,134158.256844
376,0,376,119694.027198,134158.256844
377,0,377,119854.329680,134158.256844
378,0,378,120014.632163,134158.256844
379,0,379,120174.934645,134158.256844
380,0,380,120335.237128,134158.256844
381,0,381,120495.539611,134158.256844
382,0,382,120655.842093,134158.256844
383,0,383,120816.144576,134158.256844
384,0,384,120976.447059,134158.256844
385,0,385,121136.749541,134158.256844
386,0,386,121297.052024,134158.256844
387,0,387,121457.354506,134158.256844
388,0,388,121617.656989,134158.256844
389,0,389,121777.959472,134158.256844
390,0,390,121938.261954,134158.256844
391,0,391,122098.564437,134158.256844
392,0,392,122258.866919,134158.256844
393,0,393,122419.169402,134158.256844
394,0,394,122579.471885,134158.256844
395,0,395,122739.774367,134158.256844
396,0,396,122900.076850,134158.256844
397,0,397,123060.379332,134158.256844
398,0,398,123220.681815,134158.256844
399,0,399,123380.984298,134158.256844
400,0,400,123541.286780,134158.256844
401,0,401,123701.589263,134158.256844
402,0,402,123861.891745,134158.256844
403,0,403,124022.194228,134158.256844
404,0,404,124182.496711,134158.256844
405,0,405,124342.799193,134158.256844
406,0,406,124503.101676,134158.256844
407,0,407,124663.404158,134158.256844
408,0,408,124823.706641,134158.256844
409,0,409,124984.009124,134158.256844
410,0,410,125144.311606,134158.256844
411,0,411,125304.614089,134158.256844
412,0,412,125464.916571,134158.256844
413,0,413,125625.219054,134158.256844
414,0,414,125785.521537,134158.256844
415,0,415,125945.824019,134158.256844
416,0,416,126106.126502,134158.256844
417,0,417,126266.428984,134158.256844
418,0,418,126426.731467,134158.256844
419,0,419,126587.033950,134158.256844
420,0,420,126747.336432,134158.256844
421,0,421,126907.638915,134158.256844
422,0,422,127067.941397,134158.256844
423,0,423,127228.243880,134158.256844
424,0,424,115526.162650,133998.177191
425,0,425,115686.465133,133998.177191
426,0,426,115846.767615,133998.177191
427,0,427,116007.070098,133998.177191
428,0,428,116167.372580,133998.177191
429,0,429,116327.675063,133998.177191
430,0,430,116487.977546,133998.177191
431,0,431,116648.280028,133998.177191
432,0,432,116808.582511,133998.177191
433,0,433,116968.884993,133998.177191
434,0,434,117129.187476,133998.177191
435,0,435,117289.489959,133998.177191
436,0,436,117449.792441,133998.177191
437,0,437,117610.094924,133998.177191
438,0,438,117770.397406,133998.177191
439,0,439,117930.699889,133998.177191
440,0,440,118091.002372,133998.177191
441,0,441,118251.304854,133998.177191
442,0,442,118411.607337,133998.177191
443,0,443,118571.909819,133998.177191
444,0,444,118732.212302,133998.177191
445,0,445,118892.514785,133998.177191
446,0,446,119052.817267,133998.177191
447,0,447,119213.119750,133998.177191
448,0,448,119373.422232,133998.177191
449,0,449,119533.724715,133998.177191
450,0,450,119694.027198,133998.177191
451,0,451,119854.329680,133998.177191
452,0,452,120014.632163,133998.177191
453,0,453,120174.934645,133998.177191
454,0,454,120335.237128,133998.177191
455,0,455,120495.539611,133998.177191
456,0,456,120655.842093,133998.177191
457,0,457,120816.144576,133998.177191
458,0,458,120976.447059,133998.177191
459,0,459,121136.749541,133998.177191
460,0,460,121297.052024,133998.177191
461,0,461,121457.354506,133998.177191
462,0,462,121617.656989,133998.177191
463,0,463,121777.959472,133998.177191
464,0,464,121938.261954,133998.177191
465,0,465,122098.564437,133998.177191
466,0,466,122258.866919,133998.177191
467,0,467,122419.169402,133998.177191
468,0,468,122579.471885,133998.177191
469,0,469,122739.774367,133998.177191
470,0,470,122900.076850,133998.177191
471,0,471,123060.379332,133998.177191
472,0,472,123220.681815,133998.177191
473,0,473,123380.984298,133998.177191
474,0,474,123541.286780,133998.177191
475,0,475,123701.589263,133998.177191
476,0,476,123861.891745,133998.177191
477,0,477,124022.194228,133998.177191
478,0,478,124182.496711,133998.177191
479,0,479,124342.799193,133998.177191
480,0,480,124503.101676,133998.177191
481,0,481,124663.404158,133998.177191
482,0,482,124823.706641,133998.177191
483,0,483,124984.009124,133998.177191
484,0,484,125144.311606,133998.177191
485,0,485,125304.614089,133998.177191
486,0,486,125464.916571,133998.177191
487,0,487,125625.219054,133998.177191
488,0,488,125785.521537,133998.177191
489,0,489,125945.824019,133998.177191
490,0,490,126106.126502,133998.177191
491,0,491,126266.428984,133998.177191
492,0,492,126426.731467,133998.177191
493,0,493,126587.033950,133998.177191
494,0,494,126747.336432,133998.177191
495,0,495,126907.638915,133998.177191
496,0,496,127067.941397,133998.177191
497,0,497,127228.243880,133998.177191
498,0,498,127388.546363,133998.177191
499,0,499,127548.848845,133998.177191
500,0,500,127709.151328,133998.177191
501,0,501,127869.453810,133998.177191
502,0,502,115045.255202,133838.097538
503,0,503,115205.557685,133838.097538
504,0,504,115365.860167,133838.097538
505,0,505,115526.162650,133838.097538
506,0,506,115686.465133,133838.097538
507,0,507,115846.767615,133838.097538
508,0,508,116007.070098,133838.097538
509,0,509,116167.372580,133838.097538
510,0,510,116327.675063,133838.097538
511,0,511,116487.977546,133838.097538
512,0,512,116648.280028,133838.097538
513,0,513,116808.582511,133838.097538
514,0,514,116968.884993,133838.097538
515,0,515,117129.187476,133838.097538
516,0,516,117289.489959,133838.097538
517,0,517,117449.792441,133838.097538
518,0,518,117610.094924,133838.097538
519,0,519,117770.397406,133838.097538
520,0,520,117930.699889,133838.097538
521,0,521,118091.002372,133838.097538
522,0,522,118251.304854,133838.097538
523,0,523,118411.607337,133838.097538
524,0,524,118571.909819,133838.097538
525,0,525,118732.212302,133838.097538
526,0,526,118892.514785,133838.097538
527,0,527,119052.817267,133838.097538
528,0,528,119213.119750,133838.097538
529,0,529,119373.422232,133838.097538
530,0,530,119533.724715,133838.097538
531,0,531,119694.027198,133838.097538
532,0,532,119854.329680,133838.097538
533,0,533,120014.632163,133838.097538
534,0,534,120174.934645,133838.097538
535,0,535,120335.237128,133838.097538
536,0,536,120495.539611,133838.097538
537,0,537,120655.842093,133838.097538
538,0,538,120816.144576,133838.097538
539,0,539,120976.447059,133838.097538
540,0,540,121136.749541,133838.097538
541,0,541,121297.052024,133838.097538
542,0,542,121457.354506,133838.097538
543,0,543,121617.656989,133838.097538
544,0,544,121777.959472,133838.097538
545,0,545,121938.261954,133838.097538
546,0,546,122098.564437,133838.097538
547,0,547,122258.866919,133838.097538
548,0,548,122419.169402,133838.097538
549,0,549,122579.471885,133838.097538
550,0,550,122739.774367,133838.097538
551,0,551,122900.076850,133838.097538
552,0,552,123060.379332,133838.097538
553,0,553,123220.681815,133838.097538
554,0,554,123380.984298,133838.097538
555,0,555,123541.286780,133838.097538
556,0,556,123701.589263,133838.097538
557,0,557,123861.891745,133838.097538
558,0,558,124022.194228,133838.097538
559,0,559,124182.496711,133838.097538
560,0,560,124342.799193,133838.097538
561,0,561,124503.101676,133838.097538
562,0,562,124663.404158,133838.097538
563,0,563,124823.706641,133838.097538
564,0,564,124984.009124,133838.097538
565,0,565,125144.311606,133838.097538
566,0,566,125304.614089,133838.097538
567,0,567,125464.916571,133838.097538
568,0,568,125625.219054,133838.097538
569,0,569,125785.521537,133838.097538
570,0,570,125945.824019,133838.097538
571,0,571,126106.126502,133838.097538
572,0,572,126266.428984,133838.097538
573,0,573,126426.731467,133838.097538
574,0,574,126587.033950,133838.097538
575,0,575,126747.336432,133838.097538
576,0,576,126907.638915,133838.097538
577,0,577,127067.941397,133838.097538
578,0,578,127228.243880,133838.097538
579,0,579,127388.546363,133838.097538
580,0,580,127548.848845,133838.097538
581,0,581,127709.151328,133838.097538
582,0,582,127869.453810,133838.097538
583,0,583,128029.756293,133838.097538
584,0,584,128190.058776,133838.097538
585,0,585,128350.361258,133838.097538
586,0,586,114724.650237,133678.017884
587,0,587,114884.952720,133678.017884
588,0,588,115045.255202,133678.017884
589,0,589,115205.557685,133678.017884
590,0,590,115365.860167,133678.017884
591,0,591,115526.162650,133678.017884
592,0,592,115686.465133,133678.017884
593,0,593,115846.767615,133678.017884
594,0,594,116007.070098,133678.017884
595,0,595,116167.372580,133678.017884
596,0,596,116327.675063,133678.017884
597,0,597,116487.977546,133678.017884
598,0,598,116648.280028,133678.017884
599,0,599,116808.582511,133678.017884
600,0,600,116968.884993,133678.017884
601,0,601,117129.187476,133678.017884
602,0,602,117289.489959,133678.017884
603,0,603,117449.792441,133678.017884
604,0,604,117610.094924,133678.017884
605,0,605,117770.397406,133678.017884
606,0,606,117930.699889,133678.017884
607,0,607,118091.002372,133678.017884
608,0,608,118251.304854,133678.017884
609,0,609,118411.607337,133678.017884
610,0,610,118571.909819,133678.017884
611,0,611,118732.212302,133678.017884
612,0,612,118892.514785,133678.017884
613,0,613,119052.817267,133678.017884
614,0,614,119213.119750,133678.017884
615,0,615,119373.422232,133678.017884
616,0,616,119533.724715,133678.017884
617,0,617,119694.027198,133678.017884
618,0,618,119854.329680,133678.017884
619,0,619,120014.632163,133678.017884
620,0,620,120174.934645,133678.017884
621,0,621,120335.237128,133678.017884
622,0,622,120495.539611,133678.017884
623,0,623,120655.842093,133678.017884
624,0,624,120816.144576,133678.017884
625,0,625,120976.447059,133678.017884
626,0,626,121136.749541,133678.017884
627,0,627,121297.052024,133678.017884
628,0,628,121457.354506,133678.017884
629,0,629,121617.656989,133678.017884
630,0,630,121777.959472,133678.017884
631,0,631,121938.261954,133678.017884
632,0,632,122098.564437,133678.017884
633,0,633,122258.866919,133678.017884
634,0,634,122419.169402,133678.017884
635,0,635,122579.471885,133678.017884
636,0,636,122739.774367,133678.017884
637,0,637,122900.076850,133678.017884
638,0,638,123060.379332,133678.017884
639,0,639,123220.681815,133678.017884
640,0,640,123380.984298,133678.017884
641,0,641,123541.286780,133678.017884
642,0,642,123701.589263,133678.017884
643,0,643,123861.891745,133678.017884
644,0,644,124022.194228,133678.017884
645,0,645,124182.496711,133678.017884
646,0,646,124342.799193,133678.017884
647,0,647,124503.101676,133678.017884
648,0,648,124663.404158,133678.017884
649,0,649,124823.706641,133678.017884
650,0,650,124984.009124,133678.017884
651,0,651,125144.311606,133678.017884
652,0,652,125304.614089,133678.017884
653,0,653,125464.916571,133678.017884
654,0,654,125625.219054,133678.017884
655,0,655,125785.521537,133678.017884
656,0,656,125945.824019,133678.017884
657,0,657,126106.126502,133678.017884
658,0,658,126266.428984,133678.017884
659,0,659,126426.731467,133678.017884
660,0,660,126587.033950,133678.017884
661,0,661,126747.336432,133678.017884
662,0,662,126907.638915,133678.017884
663,0,663,127067.941397,133678.017884
664,0,664,127228.243880,133678.017884
665,0,665,127388.546363,133678.017884
666,0,666,127548.848845,133678.017884
667,0,667,127709.151328,133678.017884
668,0,668,127869.453810,133678.017884
669,0,669,128029.756293,133678.017884
670,0,670,128190.058776,133678.017884
671,0,671,128350.361258,133678.017884
672,0,672,128510.663741,133678.017884
673,0,673,128670.966223,133678.017884
674,0,674,128831.268706,133678.017884
675,0,675,114404.045272,133517.938231
676,0,676,114564.347754,133517.938231
677,0,677,114724.650237,133517.938231
678,0,678,114884.952720,133517.938231
679,0,679,115045.255202,133517.938231
680,0,680,115205.557685,133517.938231
681,0,681,115365.860167,133517.938231
682,0,682,115526.162650,133517.938231
683,0,683,115686.465133,133517.938231
684,0,684,115846.767615,133517.938231
685,0,685,116007.070098,133517.938231
686,0,686,116167.372580,133517.938231
687,0,687,116327.675063,133517.938231
688,0,688,116487.977546,133517.938231
689,0,689,116648.280028,133517.938231
690,0,690,116808.582511,133517.938231
691,0,691,116968.884993,133517.938231
692,0,692,117129.187476,133517.938231
693,0,693,117289.489959,133517.938231
694,0,694,117449.792441,133517.938231
695,0,695,117610.094924,133517.938231
696,0,696,117770.397406,133517.938231
697,0,697,117930.699889,133517.938231
698,0,698,118091.002372,133517.938231
699,0,699,118251.304854,133517.938231
700,0,700,118411.607337,133517.938231
701,0,701,118571.909819,133517.938231
702,0,702,118732.212302,133517.938231
703,0,703,118892.514785,133517.938231
704,0,704,119052.817267,133517.938231
705,0,705,119213.119750,133517.938231
706,0,706,119373.422232,133517.938231
707,0,707,119533.724715,133517.938231
708,0,708,119694.027198,133517.938231
709,0,709,119854.329680,133517.938231
710,0,710,120014.632163,133517.938231
711,0,711,120174.934645,133517.938231
712,0,712,120335.237128,133517.938231
713,0,713,120495.539611,133517.938231
714,0,714,120655.842093,133517.938231
715,0,715,120816.144576,133517.938231
716,0,716,120976.447059,133517.938231
717,0,717,121136.749541,133517.938231
718,0,718,121297.052024,133517.938231
719,0,719,121457.354506,133517.938231
720,0,720,121617.656989,133517.938231
721,0,721,121777.959472,133517.938231
722,0,722,121938.261954,133517.938231
723,0,723,122098.564437,133517.938231
724,0,724,122258.866919,133517.938231
725,0,725,122419.169402,133517.938231
726,0,726,122579.471885,133517.938231
727,0,727,122739.774367,133517.938231
728,0,728,122900.076850,133517.938231
729,0,729,123060.379332,133517.938231
730,0,730,123220.681815,133517.938231
731,0,731,123380.984298,133517.938231
732,0,732,123541.286780,133517.938231
733,0,733,123701.589263,133517.938231
734,0,734,123861.891745,133517.938231
735,0,735,124022.194228,133517.938231
736,0,736,124182.496711,133517.938231
737,0,737,124342.799193,133517.938231
738,0,738,124503.101676,133517.938231
739,0,739,124663.404158,133517.938231
740,0,740,124823.706641,133517.938231
741,0,741,124984.009124,133517.938231
742,0,742,125144.311606,133517.938231
743,0,743,125304.614089,133517.938231
744,0,744,125464.916571,133517.938231
745,0,745,125625.219054,133517.938231
746,0,746,125785.521537,133517.938231
747,0,747,125945.824019,133517.938231
748,0,748,126106.126502,133517.938231
749,0,749,126266.428984,133517.938231
750,0,750,126426.731467,133517.938231
751,0,751,126587.033950,133517.938231
752,0,752,126747.336432,133517.938231
753,0,753,126907.638915,133517.938231
754,0,754,127067.941397,133517.938231
755,0,755,127228.243880,133517.938231
756,0,756,127388.546363,133517.938231
757,0,757,127548.848845,133517.938231
758,0,758,127709.151328,133517.938231
759,0,759,127869.453810,133517.938231
760,0,760,128029.756293,133517.938231
761,0,761,128190.058776,133517.938231
762,0,762,128350.361258,133517.938231
763,0,763,128510.663741,133517.938231
764,0,764,128670.966223,133517.938231
765,0,765,128831.268706,133517.938231
766,0,766,128991.571189,133517.938231
767,0,767,129151.873671,133517.938231
768,0,768,129312.176154,133517.938231
769,0,769,113923.137824,133357.858578
770,0,770,114083.440307,133357.858578
771,0,771,114243.742789,133357.858578
772,0,772,114404.045272,133357.858578
773,0,773,114564.347754,133357.858578
774,0,774,114724.650237,133357.858578
775,0,775,115205.557685,133357.858578
